family,n_sites,n_edges,arrival,final_msd,final_front_width,participation_ratio,ipr,msd_exponent,max_trace_deviation,max_population_closure_error,min_state_eigenvalue
sierpinski_gasket,8,7,0.24234737633639705,0.35450895820139383,0.31531946575711495,3.323341039359703,0.3009020104035626,0.44676122115976546,4.440892098500626e-16,4.440892098500626e-16,-6.340657254253477e-16
sierpinski_gasket,13,12,0.08813583994527066,0.17620514741148371,0.3887545548061993,5.14802046877668,0.19424942190209069,0.9026193107167232,1.3322676295501878e-15,1.3322676295501878e-15,-8.737055755501717e-16
sierpinski_gasket,20,19,0.010784174673165418,0.1808793312324059,0.3704029814849541,2.007853095527857,0.49804440485577645,1.185876225667523,1.5543122344752192e-15,1.7763568394002505e-15,-1.002168817338663e-15
sierpinski_carpet_like,8,8,0.6808388371021986,0.4513307622475233,0.5097853010548893,3.636596655333786,0.2749823790695355,0.3857846479246685,1.3322676295501878e-15,1.3322676295501878e-15,-3.905444744018487e-16
sierpinski_carpet_like,13,15,0.08375423440284958,0.36292344166299634,0.3754520771536307,4.810771700765509,0.20786685841709682,0.6241984634533265,1.2212453270876722e-15,1.1102230246251565e-15,-8.799695851925552e-16
sierpinski_carpet_like,20,24,0.12742404229026896,0.141216853232841,0.3461159365806878,4.796456582505535,0.20848724111198516,0.9899590870780531,2.4424906541753444e-15,2.4424906541753444e-15,-5.249397813321492e-16
square_lattice_2d,8,10,0.36047399259010315,2.040991969694667,1.1444510278895916,4.7298562524591,0.21142291575565114,0.25508232404176756,6.661338147750939e-16,6.661338147750939e-16,-2.924814833889039e-16
square_lattice_2d,13,18,0.5304510701652482,9.036069037731952,1.265017845592913,4.487431077802053,0.2228446482324138,0.816139681502662,1.5543122344752192e-15,1.3322676295501878e-15,-4.2019790664775416e-16
square_lattice_2d,20,31,0.4376076876451754,12.287920293801665,1.6890290360604068,5.1305355133624735,0.19491142735402595,0.6263122380132534,8.881784197001252e-16,1.1102230246251565e-15,-6.783456283787718e-16
