family,edge_model,target_style,disorder_strength_over_coupling,best_dephasing_over_coupling,best_arrival_n,best_arrival_mean,best_arrival_std,best_arrival_sem,best_arrival_ci95_low,best_arrival_ci95_high,dephasing_gain_n,dephasing_gain_mean,dephasing_gain_std,dephasing_gain_sem,dephasing_gain_ci95_low,dephasing_gain_ci95_high,best_sink_hitting_time_filled_n,best_sink_hitting_time_filled_mean,best_sink_hitting_time_filled_std,best_sink_hitting_time_filled_sem,best_sink_hitting_time_filled_ci95_low,best_sink_hitting_time_filled_ci95_high,best_mean_coherence_l1_n,best_mean_coherence_l1_mean,best_mean_coherence_l1_std,best_mean_coherence_l1_sem,best_mean_coherence_l1_ci95_low,best_mean_coherence_l1_ci95_high,best_final_entropy_n,best_final_entropy_mean,best_final_entropy_std,best_final_entropy_sem,best_final_entropy_ci95_low,best_final_entropy_ci95_high,best_participation_ratio_n,best_participation_ratio_mean,best_participation_ratio_std,best_participation_ratio_sem,best_participation_ratio_ci95_low,best_participation_ratio_ci95_high,best_ipr_n,best_ipr_mean,best_ipr_std,best_ipr_sem,best_ipr_ci95_low,best_ipr_ci95_high
modular_two_community,unweighted,near,0.6,0.0,52,0.5639996447722871,0.07711373330981272,0.010693750749653277,0.5430398933029668,0.5849593962416075,52,0.0,0.0,0.0,0.0,0.0,52,1.7401422107304465,0.7385549635893561,0.1024191458065332,1.5394006849496416,1.9408837365112515,52,3.4546403242579995,0.9151949815050856,0.126914708956304,3.2058874947036435,3.7033931538123555,52,2.565637443622381e-10,4.165112053929164e-11,5.775971184036436e-12,2.4524284084152667e-10,2.678846478829495e-10,52,5.603028417189596,1.2998894976268691,0.1802622398511847,5.249714427081274,5.956342407297917,52,0.18950510299267714,0.051483705938260856,0.007139505446588823,0.17551167231736306,0.20349853366799123
modular_two_community,unweighted,near,0.6,0.05,5,0.511494547431194,0.0653606965909091,0.0292301921268023,0.45420337086266155,0.5687857239997266,5,0.0013783982581074717,0.0016093172730451445,0.0007197085639787066,-3.223052729079334e-05,0.0027890270435057367,5,1.6941176470588235,0.46186390688585327,0.20655181843008022,1.2892760829358663,2.0989592111817807,5,2.913191179761781,0.8285249933360671,0.37052764123140125,2.1869570029482346,3.639425356575327,5,1.611114378997994,0.16153589550591768,0.07224104863150695,1.4695219236802404,1.7527068343157477,5,8.402118152365068,1.87961126799396,0.8405877133018138,6.754566234293513,10.049670070436623,5,0.12366655012897665,0.026037225505778177,0.01164420123528227,0.1008439157078234,0.14648918455012988
modular_two_community,unweighted,near,0.6,0.1,5,0.5097550105915853,0.054523542077927624,0.02438366929206326,0.46196301877914137,0.5575470024040293,5,0.0076327579410915836,0.003924106490072247,0.0017549137725499295,0.0041931269468937216,0.011072388935289446,5,2.1512605042016806,0.6586863173870731,0.2945734763052994,1.5738964906432937,2.7286245177600676,5,2.2493510656766005,0.549020275163303,0.24552933125815699,1.7681135764106128,2.7305885549425883,5,1.973507261935902,0.19343713296524936,0.0865077157365926,1.8039521390921804,2.1430623847796233,5,8.38209422866715,1.2739783641554714,0.569740444823123,7.265402956813828,9.498785500520471,5,0.12168582496465455,0.019612833604361522,0.008771125834148916,0.10449441832972267,0.13887723159958643
modular_two_community,unweighted,near,0.6,0.2,8,0.5451392419004985,0.03926230291272381,0.013881320317293671,0.5179318540786029,0.572346629722394,8,0.021489606636551903,0.012978471267312218,0.004588582521275617,0.012495984894851693,0.03048322837825211,8,1.6470588235294117,0.669381554601743,0.23666211823004282,1.1832010717985277,2.110916575260296,8,1.3532741150987957,0.21411656570922186,0.07570163778868287,1.2048989050329773,1.5016493251646141,8,2.0565007064399428,0.11686159318770453,0.041316812501644755,1.975519753936719,2.1374816589431664,8,8.255146089929971,0.9485798048383025,0.33537360624888773,7.597813821682151,8.912478358177792,8,0.12240079023278763,0.012579677376288378,0.004447587588956254,0.11368351855843338,0.1311180619071419
modular_two_community,unweighted,near,0.6,0.4,14,0.5150249658218401,0.05531364483182948,0.014783193412457502,0.4860499067334234,0.5440000249102568,14,0.051552187749411775,0.02486214604681973,0.0066446880290811135,0.03852859921241279,0.06457577628641076,14,1.6518607442977191,0.5787368154915687,0.15467392004871827,1.3486998610022314,1.9550216275932069,14,0.9483347162699999,0.1979206915235924,0.05289652981676115,0.844657517829148,1.0520119147108518,14,2.1541317250924092,0.1623637839391874,0.04339354653718777,2.069080373879521,2.2391830763052973,14,8.846506068507122,1.5270215031642684,0.4081136633626595,8.046603288316309,9.646408848697934,14,0.11578201381266907,0.017205428216241325,0.004598344112707725,0.10676925935176193,0.12479476827357622
modular_two_community,unweighted,near,0.6,0.8,26,0.4572904270485099,0.04548265499772194,0.008919882513976638,0.4398074573211157,0.47477339677590413,26,0.0703081434786899,0.03815948667862951,0.007483691046269839,0.05564010902800101,0.08497617792937878,26,2.20814479638009,0.6365480830229437,0.12483734987207963,1.9634635906308142,2.4528260021293664,26,0.6954626585490935,0.10270239589285445,0.02014159695193832,0.6559851285232944,0.7349401885748926,26,2.3376542639808737,0.15098847724423972,0.029611276607539944,2.2796161618300954,2.395692366131652,26,10.498189930891478,1.5037067292831823,0.2949011521282973,9.920183672720015,11.07619618906294,26,0.09738440998062307,0.015614459527684098,0.003062247454841,0.09138240496913472,0.10338641499211143
modular_two_community,unweighted,near,0.6,1.2,178,0.4947390080746502,0.0795293841733752,0.005960979364427064,0.48305548852037317,0.5064225276289273,178,0.17152676521947005,0.08711906295815654,0.006529849840276386,0.15872825953252834,0.18432527090641176,178,2.0591067887829286,0.6042085570674854,0.04528734602845447,1.9703435905671578,2.1478699869986992,178,0.4615575116231543,0.09992129491368747,0.007489417694330975,0.4468782529422656,0.476236770304043,178,2.2735914527702508,0.1757244309695815,0.013171102954246708,2.247776090979927,2.2994068145605744,178,9.801755657650013,1.6994353501238089,0.12737806483175715,9.552094650579768,10.051416664720257,178,0.1052921604413323,0.019098236665478295,0.0014314733584718635,0.10248647265872744,0.10809784822393716
modular_two_community,unweighted,near,0.9,0.0,56,0.572256798695334,0.08629592735317074,0.011531778358196383,0.5496545131132691,0.5948590842773989,56,0.0,0.0,0.0,0.0,0.0,56,1.750300120048019,0.7070558732323508,0.09448431539077588,1.5651108618820984,1.9354893782139397,56,3.449855330442801,0.96592930657865,0.12907773303790845,3.1968629736885004,3.7028476871971017,56,2.57672982766301e-10,4.502347381648407e-11,6.0165147637025264e-12,2.4588061382944403e-10,2.694653517031579e-10,56,5.319540800952085,1.5339688094845991,0.20498520453888855,4.917769800055863,5.721311801848307,56,0.2079693301184952,0.08037069204373964,0.010739985484485431,0.18691895856890375,0.22901970166808663
modular_two_community,unweighted,near,0.9,0.05,1,0.5760686444358075,0.0,0.0,0.5760686444358075,0.5760686444358075,1,0.0005366549643148755,0.0,0.0,0.0005366549643148755,0.0005366549643148755,1,1.7478991596638656,0.0,0.0,1.7478991596638656,1.7478991596638656,1,2.1422091419246687,0.0,0.0,2.1422091419246687,2.1422091419246687,1,1.4296050156127824,0.0,0.0,1.4296050156127824,1.4296050156127824,1,6.055924357153673,0.0,0.0,6.055924357153673,6.055924357153673,1,0.165127557912564,0.0,0.0,0.165127557912564,0.165127557912564
modular_two_community,unweighted,near,0.9,0.1,3,0.5771512578406711,0.012533995207445218,0.007236505507039977,0.5629677070468727,0.5913348086344695,3,0.008355587004532539,0.0052574932195850275,0.003035415125590048,0.002406173358376045,0.014305000650689032,3,1.9719887955182074,0.07762692694986563,0.04481792717086834,1.8841456582633054,2.0598319327731094,3,1.6880246351332302,0.05546993087077954,0.0320255795201745,1.6252544992736881,1.7507947709927723,3,1.8167738898620314,0.006560281330156584,0.00378758019192558,1.8093502326858573,1.8241975470382055,3,7.238286336480129,0.22028165149877538,0.1271796707903533,6.9890141817310365,7.487558491229221,3,0.1382410236712901,0.004277198146508084,0.0024694415012638106,0.13340091832881304,0.14308112901376716
modular_two_community,unweighted,near,0.9,0.2,11,0.5443210032621285,0.0839874930796929,0.025323181966173825,0.49468756660842783,0.5939544399158292,11,0.022382795880412573,0.006840423928535467,0.0020624654161746367,0.018340363664710285,0.02642522809611486,11,1.5767761650114591,0.6193371118552613,0.18673716534238863,1.2107713209403774,1.9427810090825408,11,1.3814165730146697,0.3934414500971031,0.11862706063140263,1.1489075341771207,1.6139256118522187,11,2.1169831538569954,0.17736531233706992,0.05347765380420496,2.0121669524007535,2.2217993553132374,11,8.775350229195405,1.6414193299829274,0.49490654919908433,7.8053333927652,9.745367065625612,11,0.11718179005876526,0.019067136935961074,0.005748958094809964,0.10591383219293773,0.1284497479245928
modular_two_community,unweighted,near,0.9,0.4,12,0.5368072450532245,0.032665810744327874,0.009429807313267534,0.5183248227192202,0.5552896673872288,12,0.05340623120785245,0.028944343746841968,0.008355512326878136,0.0370294270471713,0.0697830353685336,12,1.6022408963585433,0.5512704415682476,0.1591380689178558,1.2903302812795459,1.9141515114375407,12,0.8675644547254876,0.11043765059283354,0.03188060364922114,0.8050784715730142,0.930050437877961,12,2.082340238419579,0.09305929307716757,0.026863903954349486,2.029686986669054,2.134993490170104,12,8.151548299599778,0.8203355192370446,0.23681046642865958,7.687399785399605,8.61569681379995,12,0.1236609687022731,0.010682529865664155,0.003083780746783708,0.11761675843857702,0.12970517896596917
