record_id,family,instance_id,graph_seed,disorder_seed,disorder_strength_over_coupling,target_style,initial_site,trap_site,zero_dephasing_arrival,best_arrival,dephasing_gain,best_dephasing_over_coupling,high_dephasing_penalty,mean_arrival_over_dephasing,arrival_std_over_dephasing,best_loss_population,best_network_population,best_mean_coherence_l1,best_final_purity,best_final_entropy,best_population_shannon_entropy,best_participation_ratio,best_ipr,best_final_msd,best_final_front_width,best_integrated_interface_current,best_sink_hitting_time_filled,best_transfer_time_filled,regime_label,regime_confidence,regime_reason_codes,max_trace_deviation,max_population_closure_error,min_state_eigenvalue,topology_n_sites,topology_n_edges,topology_density,topology_mean_degree,topology_std_degree,topology_initial_degree,topology_target_degree,topology_target_betweenness,topology_target_closeness,topology_initial_target_distance,topology_modularity_approx,topology_spectral_radius,topology_spectral_gap,topology_spectral_degeneracy_approx,topology_spectral_initial_target_overlap,topology_target_mode_weight_ipr,topology_edge_weight_mean,topology_edge_weight_std,topology_edge_weight_min,topology_edge_weight_max,edge_model,n_sites,validation_group_id,classical_arrival,classical_sink_hitting_time_filled,classical_loss_population,classical_network_population,arrival_quantum_minus_classical,hitting_time_quantum_minus_classical,loss_quantum_minus_classical
modular_two_community_N8_r0_s86200_edge-unweighted_target-near_W0.600_seed3_edge-unweighted,modular_two_community,modular_two_community_N8_r0_s86200_edge-unweighted,86200,3,0.6,near,7,4,0.4224489541282431,0.5646192446390222,0.14217029051077912,1.2,0.0,0.48971444509813605,0.05047494621389469,0.16710457938148973,0.26827617597948844,0.370286564648775,0.1336776749000245,2.041259435508744,2.0512530844595567,7.5964342625770565,0.1316407100271219,1.372736034244507,0.7134245465484551,0.0,1.4789915966386553,11.697478991596638,dephasing-assisted,0.628807639552057,success_improves_with_scrambling;nonzero_dephasing_optimum,2.220446049250313e-15,2.220446049250313e-15,-5.126760995393259e-16,8.0,11.0,0.39285714285714285,2.75,0.6614378277661477,2.0,3.0,0.023809523809523808,0.4666666666666667,1.0,0.40909090909090906,2.872276212853177,0.5019502673771639,1.0,0.5467119925519605,0.2466292429568227,1.0,0.0,1.0,1.0,unweighted,8,modular_two_community_N8_seed86200,0.6392291545134507,1.2100840336134453,0.1475761127719629,0.21319473271458353,-0.0746099098744285,0.26890756302521,0.01952846660952684
modular_two_community_N8_r0_s86200_edge-unweighted_target-near_W0.600_seed5_edge-unweighted,modular_two_community,modular_two_community_N8_r0_s86200_edge-unweighted,86200,5,0.6,near,7,4,0.35033476723047347,0.5629480886031615,0.212613321372688,1.2,0.0,0.4689590333426817,0.07362474264087945,0.1695717336077464,0.2674801777890906,0.3722333919024953,0.1322991823471987,2.0476063569561,2.0569551223755256,7.671885152188821,0.13034605969234248,1.3507843957731898,0.7187326374056722,0.0,1.4789915966386553,12.100840336134453,dephasing-assisted,0.7727394807347899,success_improves_with_scrambling;nonzero_dephasing_optimum,2.6645352591003757e-15,2.6645352591003757e-15,-5.488681353083676e-16,8.0,11.0,0.39285714285714285,2.75,0.6614378277661477,2.0,3.0,0.023809523809523808,0.4666666666666667,1.0,0.40909090909090906,2.872276212853177,0.5019502673771639,1.0,0.5467119925519605,0.2466292429568227,1.0,0.0,1.0,1.0,unweighted,8,modular_two_community_N8_seed86200,0.6392291545134507,1.2100840336134453,0.1475761127719629,0.21319473271458353,-0.07628106591028927,0.26890756302521,0.02199562083578352
modular_two_community_N8_r0_s86200_edge-unweighted_target-near_W0.600_seed7_edge-unweighted,modular_two_community,modular_two_community_N8_r0_s86200_edge-unweighted,86200,7,0.6,near,7,4,0.33795396137028055,0.5630887887697082,0.2251348273994277,1.2,0.0,0.4624162434448573,0.07734782816942226,0.16931596685952705,0.2675952443707638,0.3723362180421474,0.13242719472716502,2.0470694393341873,2.0565009434118,7.665441497117779,0.1304556300346173,1.3530458908098062,0.7178178625623732,0.0,1.4789915966386553,11.966386554621849,dephasing-assisted,0.8022539174501546,success_improves_with_scrambling;nonzero_dephasing_optimum,1.9984014443252818e-15,2.220446049250313e-15,-5.238049295175319e-16,8.0,11.0,0.39285714285714285,2.75,0.6614378277661477,2.0,3.0,0.023809523809523808,0.4666666666666667,1.0,0.40909090909090906,2.872276212853177,0.5019502673771639,1.0,0.5467119925519605,0.2466292429568227,1.0,0.0,1.0,1.0,unweighted,8,modular_two_community_N8_seed86200,0.6392291545134507,1.2100840336134453,0.1475761127719629,0.21319473271458353,-0.0761403657437425,0.26890756302521,0.021739854087564153
modular_two_community_N8_r0_s86200_edge-unweighted_target-near_W0.600_seed11_edge-unweighted,modular_two_community,modular_two_community_N8_r0_s86200_edge-unweighted,86200,11,0.6,near,7,4,0.28801752292507815,0.5729359299947098,0.2849184070696316,1.2,0.0,0.4433095456644137,0.09942960726979816,0.16663726054145112,0.26042680946383856,0.36959670240575104,0.13255235855718822,2.0466396507903455,2.0559370826064436,7.656779810655641,0.13060320718748358,1.3572597655637746,0.7173621233288446,0.0,1.3445378151260503,11.428571428571429,dephasing-assisted,0.9571768274589398,success_improves_with_scrambling;nonzero_dephasing_optimum,1.7763568394002505e-15,1.7763568394002505e-15,-3.2153829638238413e-16,8.0,11.0,0.39285714285714285,2.75,0.6614378277661477,2.0,3.0,0.023809523809523808,0.4666666666666667,1.0,0.40909090909090906,2.872276212853177,0.5019502673771639,1.0,0.5467119925519605,0.2466292429568227,1.0,0.0,1.0,1.0,unweighted,8,modular_two_community_N8_seed86200,0.6392291545134507,1.2100840336134453,0.1475761127719629,0.21319473271458353,-0.06629322451874098,0.134453781512605,0.019061147769488224
modular_two_community_N8_r0_s86200_edge-unweighted_target-near_W0.600_seed13_edge-unweighted,modular_two_community,modular_two_community_N8_r0_s86200_edge-unweighted,86200,13,0.6,near,7,4,0.30276261668771215,0.578722850416624,0.2759602337289118,1.2,0.0,0.44672278472649624,0.0982446634428012,0.1663185429513605,0.25495860663201686,0.36903346377312257,0.1318121256121256,2.0502793134787773,2.0591162095276445,7.6980045425606525,0.12990379447962258,1.3484302245811188,0.7213604782660612,0.0,1.3445378151260503,11.294117647058822,dephasing-assisted,0.923688041005511,success_improves_with_scrambling;nonzero_dephasing_optimum,2.220446049250313e-15,2.220446049250313e-15,-3.976482075851663e-16,8.0,11.0,0.39285714285714285,2.75,0.6614378277661477,2.0,3.0,0.023809523809523808,0.4666666666666667,1.0,0.40909090909090906,2.872276212853177,0.5019502673771639,1.0,0.5467119925519605,0.2466292429568227,1.0,0.0,1.0,1.0,unweighted,8,modular_two_community_N8_seed86200,0.6392291545134507,1.2100840336134453,0.1475761127719629,0.21319473271458353,-0.06050630409682678,0.134453781512605,0.018742430179397612
modular_two_community_N8_r0_s86200_edge-unweighted_target-near_W0.600_seed17_edge-unweighted,modular_two_community,modular_two_community_N8_r0_s86200_edge-unweighted,86200,17,0.6,near,7,4,0.4134114953958338,0.5561798619512008,0.14276836655536707,1.2,0.0,0.4857762090756129,0.048888384503836944,0.17057782539741084,0.27324231265138776,0.3743845261375948,0.13252414627698555,2.0463249136864325,2.055960207276658,7.660507946795501,0.1305396465802655,1.3519175567544457,0.7176374028451006,0.0,1.4789915966386553,12.369747899159663,dephasing-assisted,0.6323075683671732,success_improves_with_scrambling;nonzero_dephasing_optimum,2.4424906541753444e-15,2.4424906541753444e-15,-2.9884731420183414e-16,8.0,11.0,0.39285714285714285,2.75,0.6614378277661477,2.0,3.0,0.023809523809523808,0.4666666666666667,1.0,0.40909090909090906,2.872276212853177,0.5019502673771639,1.0,0.5467119925519605,0.2466292429568227,1.0,0.0,1.0,1.0,unweighted,8,modular_two_community_N8_seed86200,0.6392291545134507,1.2100840336134453,0.1475761127719629,0.21319473271458353,-0.08304929256224991,0.26890756302521,0.02300171262544795
modular_two_community_N8_r0_s86200_edge-unweighted_target-near_W0.600_seed19_edge-unweighted,modular_two_community,modular_two_community_N8_r0_s86200_edge-unweighted,86200,19,0.6,near,7,4,0.36931325360259215,0.5731335771742632,0.203820323571671,1.2,0.0,0.48149492848351955,0.07122673415021784,0.16756106954160907,0.259305353284129,0.3741062252615527,0.13210077978356088,2.0487145229990276,2.057679010436633,7.679850024425262,0.13021087610038806,1.3529892690912928,0.7205217314379743,0.0,1.4789915966386553,11.563025210084033,dephasing-assisted,0.7473357568655239,success_improves_with_scrambling;nonzero_dephasing_optimum,2.1094237467877974e-15,2.1094237467877974e-15,-4.144633410301528e-16,8.0,11.0,0.39285714285714285,2.75,0.6614378277661477,2.0,3.0,0.023809523809523808,0.4666666666666667,1.0,0.40909090909090906,2.872276212853177,0.5019502673771639,1.0,0.5467119925519605,0.2466292429568227,1.0,0.0,1.0,1.0,unweighted,8,modular_two_community_N8_seed86200,0.6392291545134507,1.2100840336134453,0.1475761127719629,0.21319473271458353,-0.06609557733918758,0.26890756302521,0.01998495676964618
modular_two_community_N8_r0_s86200_edge-unweighted_target-near_W0.600_seed23_edge-unweighted,modular_two_community,modular_two_community_N8_r0_s86200_edge-unweighted,86200,23,0.6,near,7,4,0.37440321337053084,0.5566155535269275,0.18221234015639665,1.2,0.0,0.4722535558533018,0.06388776538550266,0.17066133740233,0.27272310907074326,0.373935652185634,0.13289880637272805,2.0447752913418222,2.0544624732409797,7.639176253033927,0.13090416648036446,1.3603228783266181,0.7165805609738919,0.0,1.4789915966386553,12.369747899159663,dephasing-assisted,0.7093845668014788,success_improves_with_scrambling;nonzero_dephasing_optimum,2.4424906541753444e-15,2.4424906541753444e-15,-2.9616272436765764e-16,8.0,11.0,0.39285714285714285,2.75,0.6614378277661477,2.0,3.0,0.023809523809523808,0.4666666666666667,1.0,0.40909090909090906,2.872276212853177,0.5019502673771639,1.0,0.5467119925519605,0.2466292429568227,1.0,0.0,1.0,1.0,unweighted,8,modular_two_community_N8_seed86200,0.6392291545134507,1.2100840336134453,0.1475761127719629,0.21319473271458353,-0.08261360098652326,0.26890756302521,0.023085224630367107
modular_two_community_N8_r0_s86200_edge-unweighted_target-near_W0.600_seed29_edge-unweighted,modular_two_community,modular_two_community_N8_r0_s86200_edge-unweighted,86200,29,0.6,near,7,4,0.29047806235289614,0.5878062302559274,0.29732816790303124,1.2,0.0,0.4563580763750239,0.10544327272344034,0.1612500696670439,0.2509437000770288,0.3553755005011874,0.13422769223985104,2.039341501825833,2.0490239467593,7.562610208523564,0.13222947797480472,1.3867690025873944,0.7114252078738547,0.0,1.2100840336134453,10.352941176470587,dephasing-assisted,0.9778834800473597,success_improves_with_scrambling;nonzero_dephasing_optimum,1.5543122344752192e-15,1.5543122344752192e-15,-3.2217100422818927e-16,8.0,11.0,0.39285714285714285,2.75,0.6614378277661477,2.0,3.0,0.023809523809523808,0.4666666666666667,1.0,0.40909090909090906,2.872276212853177,0.5019502673771639,1.0,0.5467119925519605,0.2466292429568227,1.0,0.0,1.0,1.0,unweighted,8,modular_two_community_N8_seed86200,0.6392291545134507,1.2100840336134453,0.1475761127719629,0.21319473271458353,-0.05142292425752337,0.0,0.013673956895080996
modular_two_community_N8_r0_s86200_edge-unweighted_target-near_W0.600_seed31_edge-unweighted,modular_two_community,modular_two_community_N8_r0_s86200_edge-unweighted,86200,31,0.6,near,7,4,0.3076918861921239,0.5758944469640735,0.26820256077194965,1.2,0.0,0.4550568925757842,0.09426725441664247,0.16381587514032367,0.26028967789560237,0.3589417374115475,0.1345494672922085,2.037356145770449,2.0472094857334278,7.542915983095714,0.13257472338828657,1.3894808805047925,0.7105390850426383,0.0,1.3445378151260503,10.890756302521009,dephasing-assisted,0.9043226233412427,success_improves_with_scrambling;nonzero_dephasing_optimum,1.9984014443252818e-15,1.9984014443252818e-15,-4.958264004720337e-16,8.0,11.0,0.39285714285714285,2.75,0.6614378277661477,2.0,3.0,0.023809523809523808,0.4666666666666667,1.0,0.40909090909090906,2.872276212853177,0.5019502673771639,1.0,0.5467119925519605,0.2466292429568227,1.0,0.0,1.0,1.0,unweighted,8,modular_two_community_N8_seed86200,0.6392291545134507,1.2100840336134453,0.1475761127719629,0.21319473271458353,-0.0633347075493772,0.134453781512605,0.016239762368360777
