arrival,coherence,dephasing_over_coupling,disorder_seed,disorder_strength_over_coupling,entropy,family,graph_seed,initial_site,instance_id,loss,n_sites,paper_key,target_style,trap_site
0.49089023225235595,1.6486959991503147,0.15,3,0.6,1.8905471156607916,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.14083767575934497,8,coates_2023,near,4
0.4957278371335618,1.4138774535411893,0.2,3,0.6,1.9713896431259665,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13986854195683493,8,coates_2023,near,4
0.5032167575968494,1.094901105593383,0.3,3,0.6,2.021728331017708,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13831432556714593,8,coates_2023,near,4
0.5109136619228756,0.8179166407698742,0.45,3,0.6,2.0327171660444616,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1366118740621909,8,coates_2023,near,4
0.5162569034328838,0.6560120721616707,0.6,3,0.6,2.033511477336496,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13536813850304646,8,coates_2023,near,4
0.5215557335620228,0.5237033087882909,0.8,3,0.6,2.032816643326449,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13414142167011112,8,coates_2023,near,4
0.5257591614159307,0.44027924519227074,1.0,3,0.6,2.031919326876446,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13323987785996952,8,coates_2023,near,4
0.5308681216505732,0.36059469033130287,1.3,3,0.6,2.0312210608888517,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13230739381546694,8,coates_2023,near,4
0.5348938712105592,0.30969572107263155,1.6,3,0.6,2.0316954075383706,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13174752280140495,8,coates_2023,near,4
0.5398807772724935,2.6853529261344318,0.0,5,0.6,2.0041845716505655e-10,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.14201589137519488,8,coates_2023,near,4
0.5344853565147558,2.467239440677046,0.02,5,0.6,0.7650865101941436,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.14174147680925248,8,coates_2023,near,4
0.5300387621224691,2.2751388056070883,0.04,5,0.6,1.1762506707367844,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.14145550550765051,8,coates_2023,near,4
0.5263959410562852,2.1053327040086263,0.06,5,0.6,1.4433508605522105,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.14116149614394366,8,coates_2023,near,4
0.5234338521062614,1.9547686663275299,0.08,5,0.6,1.6244871749797587,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.14086237248339306,8,coates_2023,near,4
0.5210480831061647,1.820920521250926,0.1,5,0.6,1.7498529657370516,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1405605547886093,8,coates_2023,near,4
0.5170557689400243,1.5460018630885304,0.15,5,0.6,1.923019882451926,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1398064420688618,8,coates_2023,near,4
0.515089014588948,1.336466124460254,0.2,5,0.6,1.9953682361775325,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13906939878155017,8,coates_2023,near,4
0.5146484061526254,1.0466873502971856,0.3,5,0.6,2.0369602801748283,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13769260339046693,8,coates_2023,near,4
0.517736059900012,0.7876173895294836,0.45,5,0.6,2.0417020412575075,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13592553734033028,8,coates_2023,near,4
0.521939534943323,0.6306482747580591,0.6,5,0.6,2.0392341554075712,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1345028537689537,8,coates_2023,near,4
0.5272995465976879,0.5011386294953895,0.8,5,0.6,2.0362476246058847,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13304667178277238,8,coates_2023,near,4
0.5318947923673878,0.42052597951638415,1.0,5,0.6,2.034064649480707,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1319813273702912,8,coates_2023,near,4
0.5373961768158133,0.34524531392033464,1.3,5,0.6,2.0322070016024854,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13092259922060448,8,coates_2023,near,4
0.5414911480339653,0.297701567785466,1.6,5,0.6,2.0319813778455726,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13033682795766413,8,coates_2023,near,4
0.5062822693823524,2.953725861950735,0.0,3,0.9,2.0041043653503686e-10,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.14069013298186483,8,coates_2023,near,4
0.5078517218929252,2.6994144747279294,0.02,3,0.9,0.723336343132696,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.14028511519878378,8,coates_2023,near,4
0.5093247648674618,2.476126741614835,0.04,3,0.9,1.1262964953379706,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13989586003098273,8,coates_2023,near,4
0.5107142217417817,2.279529403532541,0.06,3,0.9,1.394983301485044,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1395220283256559,8,coates_2023,near,4
0.512029787612766,2.1060078560778,0.08,3,0.9,1.580982543833367,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13916319637992133,8,coates_2023,near,4
0.5132788672309926,1.95251047850335,0.1,3,0.9,1.7118596635008316,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13881887926813669,8,coates_2023,near,4
0.5161455267464657,1.6397431464567656,0.15,3,0.9,1.8964254996384866,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13801806792358748,8,coates_2023,near,4
0.5186928163577289,1.40430771715055,0.2,3,0.9,1.9758622311243277,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13729588527520073,8,coates_2023,near,4
0.5229885022614589,1.083839082980494,0.3,3,0.9,2.0250203764654016,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1360527953568698,8,coates_2023,near,4
0.527887043060875,0.8062938538309026,0.45,3,0.9,2.0358085673373534,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1345800679509704,8,coates_2023,near,4
0.5315263461492139,0.6445182612836233,0.6,3,0.9,2.036757775888758,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1334457425190488,8,coates_2023,near,4
0.5352350674016909,0.5136358353001482,0.8,3,0.9,2.036272624238118,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13229978012134458,8,coates_2023,near,4
0.5382018297776957,0.432500619418888,1.0,3,0.9,2.0354346109825094,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13145853220622072,8,coates_2023,near,4
0.5418034355174431,0.3549437630363915,1.3,3,0.9,2.0345280592459587,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13061766811630296,8,coates_2023,near,4
0.5445881234884118,0.3053996322786119,1.6,3,0.9,2.034563308243004,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13016051251258226,8,coates_2023,near,4
0.5850378983111975,2.6649989992124623,0.0,5,0.9,2.004132241138424e-10,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13489282261151092,8,coates_2023,near,4
0.5780989984391511,2.4544703405426245,0.02,5,0.9,0.7912231807276802,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13513035000539625,8,coates_2023,near,4
0.5719612125497333,2.268291608178864,0.04,5,0.9,1.210392142943473,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13530897864032448,8,coates_2023,near,4
0.5665435081993292,2.103145019528534,0.06,5,0.9,1.4785482385812052,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13543707800338903,8,coates_2023,near,4
0.5617714360187032,1.9562689745998045,0.08,5,0.9,1.657323452185145,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13552189713033047,8,coates_2023,near,4
0.5575769989125151,1.825325713735257,0.1,5,0.9,1.7787564554930717,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.135569714465649,8,coates_2023,near,4
0.5492268588462335,1.5551346609768366,0.15,5,0.9,1.9409380066423718,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13556129076589052,8,coates_2023,near,4
0.5433036780632354,1.3475129511183832,0.2,5,0.9,2.004681263359128,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13542054697383302,8,coates_2023,near,4
0.536401191287192,1.0568520124554261,0.3,5,0.9,2.037830553481904,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13491472494744822,8,coates_2023,near,4
0.5329722543230657,0.7968686830743213,0.45,5,0.9,2.040250190240343,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13395122231595358,8,coates_2023,near,4
0.5332426000441185,0.6396284442731007,0.6,5,0.9,2.0380871195405446,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1330027523671573,8,coates_2023,near,4
0.535583469701475,0.5097347756964735,0.8,5,0.9,2.0356828716555913,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1319251982153493,8,coates_2023,near,4
0.5384627312377391,0.4283281945947308,1.0,5,0.9,2.0338923139304494,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1310943673256979,8,coates_2023,near,4
0.5424774544683582,0.35112855910728186,1.3,5,0.9,2.032436046714789,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13026144731257458,8,coates_2023,near,4
0.5456431642566631,0.30201182533422866,1.6,5,0.9,2.0325281347056166,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.12982660145131475,8,coates_2023,near,4
0.4770886039566823,2.8621571681726365,0.0,3,1.2,2.0040563082891186e-10,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1385044451737491,8,coates_2023,near,4
0.4809628731384838,2.6104957803001163,0.02,3,1.2,0.714674299721336,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13773752296868813,8,coates_2023,near,4
0.48480484703825133,2.3903740827239255,0.04,3,1.2,1.1126340866885396,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1370075674695299,8,coates_2023,near,4
0.4885976121192428,2.1973343558756957,0.06,3,1.2,1.3782800390179677,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13631321646292838,8,coates_2023,near,4
0.49232675416397564,2.0275865290329396,0.08,3,1.2,1.5625121227413874,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13565309718280097,8,coates_2023,near,4
0.4959801977735218,1.8778818071413426,0.1,3,1.2,1.6924354414640892,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1350258382553186,8,coates_2023,near,4
0.504722254764011,1.5743891847789717,0.15,3,1.2,1.876317040783814,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13359257944651004,8,coates_2023,near,4
0.5128287053072768,1.3477914613731217,0.2,3,1.2,1.9557298200543962,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.132335660641141,8,coates_2023,near,4
0.5269808115076009,1.0409406581940812,0.3,3,1.2,2.004714523540925,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13027515232593828,8,coates_2023,near,4
0.543279371326932,0.7785962454103266,0.45,3,1.2,2.0164873899090394,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.12807664877032898,8,coates_2023,near,4
0.5546828712422733,0.6297026024775771,0.6,3,1.2,2.020450805099273,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.12664881569212022,8,coates_2023,near,4
0.5644326948596862,0.5110688383763371,0.8,3,1.2,2.024931344730404,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1255410832842124,8,coates_2023,near,4
0.5700527093986516,0.4356905703588252,1.0,3,1.2,2.0286919644985804,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.12502089927289978,8,coates_2023,near,4
0.5739164559233224,0.3620843287744902,1.3,3,1.2,2.0331893360314206,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.12489199228544277,8,coates_2023,near,4
0.5747143899828397,0.31447504952155175,1.6,3,1.2,2.03682553633246,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1252076803943958,8,coates_2023,near,4
0.4987375480499292,2.997933821513596,0.0,5,1.2,2.0038854808731158e-10,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1420168195102321,8,coates_2023,near,4
0.5008092700092477,2.7409325185737226,0.02,5,1.2,0.7326830092783945,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.14167480499847446,8,coates_2023,near,4
0.5025648372186982,2.5152725495919044,0.04,5,1.2,1.1398016503210449,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1413504828908336,8,coates_2023,near,4
0.5040575647522448,2.3165860579702575,0.06,5,1.2,1.4103350477141339,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1410417214362859,8,coates_2023,near,4
0.5053324456318702,2.141187380175089,0.08,5,1.2,1.5967151427225645,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1407467300984391,8,coates_2023,near,4
0.506427381203695,1.9860038260331985,0.1,5,1.2,1.7270418772132883,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.14046400292073405,8,coates_2023,near,4
0.5085741599169261,1.6694834702756927,0.15,5,1.2,1.9083656742363575,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13980299499977272,8,coates_2023,near,4
0.5101542869341861,1.4306761597987108,0.2,5,1.2,1.9841805978800147,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13919621143097993,8,coates_2023,near,4
0.5124748014447613,1.1055233195815306,0.3,5,1.2,2.0284707634213115,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13810865914892267,8,coates_2023,near,4
0.5153306815390034,0.8249970698874337,0.45,5,1.2,2.0364469804929923,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13671808396010485,8,coates_2023,near,4
0.5181995724425437,0.6613896335935139,0.6,5,1.2,2.03622050842166,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1355553611378668,8,coates_2023,near,4
0.5221659312324557,0.5279850028578554,0.8,5,1.2,2.034690315565589,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1342960813403576,8,coates_2023,near,4
0.5260671253102798,0.4448895847258913,1.0,5,1.2,2.0331483925450535,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13331627434136634,8,coates_2023,near,4
0.531356648265182,0.3643091955964864,1.3,5,1.2,2.031773734026609,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.13227384160863093,8,coates_2023,near,4
0.5356841196480783,0.31254894226373037,1.6,5,1.2,2.0318881802352404,modular_two_community,57250,7,modular_two_community_N8_r0_s57250_edge-unweighted,0.1316399751439709,8,coates_2023,near,4
0.5499538506932773,2.889387802600089,0.0,3,0.3,2.004664334698358e-10,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.1345645721537494,8,coates_2023,near,1
0.5487824632794661,2.6727037978370305,0.02,3,0.3,0.7277054130606642,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.1356157349629713,8,coates_2023,near,1
0.5471247442610204,2.481941578550922,0.04,3,0.3,1.1328893150636048,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.13661398247602513,8,coates_2023,near,1
0.5451092274935669,2.313617452734389,0.06,3,0.3,1.4025103624835529,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.13756097305239443,8,coates_2023,near,1
0.5428385838925014,2.1643890943497244,0.08,3,0.3,1.5885808844780762,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.13845860586244485,8,coates_2023,near,1
0.5403944652905973,2.031541169846575,0.1,3,0.3,1.7190935899560142,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.13930893711214365,8,coates_2023,near,1
0.5339157207966835,1.7572330471890174,0.15,3,0.3,1.902787031362411,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.14124200582954705,8,coates_2023,near,1
0.5274005425635991,1.5461345033463287,0.2,3,0.3,1.9829216702418788,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.1429269128508262,8,coates_2023,near,1
0.515481344507015,1.2477616562732545,0.3,3,0.3,2.03715893220666,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.14567991085521803,8,coates_2023,near,1
0.5014772801806088,0.9791319292810425,0.45,3,0.3,2.0559025327727447,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.14866282037752634,8,coates_2023,near,1
0.49150101941678875,0.8153027294130489,0.6,3,0.3,2.0619906301407247,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.15073038030691369,8,coates_2023,near,1
0.4823493981491152,0.6758477958426989,0.8,3,0.3,2.0658571345444123,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.15262289227728776,8,coates_2023,near,1
0.4760069264260383,0.5831674488574095,1.0,3,0.3,2.0679161723415076,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.15392878587493755,8,coates_2023,near,1
0.46919935999273504,0.4912198264820955,1.3,3,0.3,2.0695035974123384,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.15529052661835535,8,coates_2023,near,1
0.4639417914470492,0.4303933226000206,1.6,3,0.3,2.0701722510026945,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.15627486907938565,8,coates_2023,near,1
0.44287981091599865,3.1746627975766546,0.0,5,0.3,2.003887306657419e-10,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.15113039373680962,8,coates_2023,near,1
0.4479280929520073,2.927091587598025,0.02,5,0.3,0.6600416803873133,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.15108642982269066,8,coates_2023,near,1
0.4523394509351715,2.709389744654556,0.04,5,0.3,1.0409764522451959,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.15106398796496845,8,coates_2023,near,1
0.4561864548143888,2.51734653552446,0.06,5,0.3,1.3039223221483773,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.15106048609962844,8,coates_2023,near,1
0.45953397383835803,2.347428564435852,0.08,5,0.3,1.4927253184587692,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.15107359948557478,8,coates_2023,near,1
0.4624398481102933,2.1965095234128293,0.1,5,0.3,1.6308878435253127,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.15110123828241429,8,coates_2023,near,1
0.46809606675914844,1.886344593988266,0.15,5,0.3,1.8401077189603943,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.15122204738113093,8,coates_2023,near,1
0.4719564838242873,1.6489124216466473,0.2,5,0.3,1.9427844923139939,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.15139809386591846,8,coates_2023,near,1
0.47610607645819375,1.3162547484581197,0.3,5,0.3,2.022665332940222,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.15184706377672919,8,coates_2023,near,1
0.4774744572645354,1.0192001222642577,0.45,5,0.3,2.0528323160900444,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.15260567677967593,8,coates_2023,near,1
0.476367469296758,0.8412026789894111,0.6,5,0.3,2.0612529226871166,modular_two_community,57467,7,modular_two_community_N8_r1_s57467_edge-unweighted,0.153340478070139,8,coates_2023,near,1
