record_id,family,instance_id,graph_seed,disorder_seed,disorder_strength_over_coupling,target_style,initial_site,trap_site,zero_dephasing_arrival,best_arrival,dephasing_gain,best_dephasing_over_coupling,high_dephasing_penalty,mean_arrival_over_dephasing,arrival_std_over_dephasing,best_loss_population,best_network_population,best_mean_coherence_l1,best_final_purity,best_final_entropy,best_population_shannon_entropy,best_participation_ratio,best_ipr,best_final_msd,best_final_front_width,best_integrated_interface_current,best_sink_hitting_time_filled,best_transfer_time_filled,regime_label,regime_confidence,regime_reason_codes,max_trace_deviation,max_population_closure_error,min_state_eigenvalue,topology_n_sites,topology_n_edges,topology_density,topology_mean_degree,topology_std_degree,topology_initial_degree,topology_target_degree,topology_target_betweenness,topology_target_closeness,topology_initial_target_distance,topology_modularity_approx,topology_spectral_radius,topology_spectral_gap,topology_spectral_degeneracy_approx,topology_spectral_initial_target_overlap,topology_target_mode_weight_ipr,n_sites,realization,classical_arrival,classical_sink_hitting_time_filled,classical_transfer_time_filled,classical_population_closure_error,quantum_minus_classical,qc_case_label,spatial_observable_context,record_key
bottleneck_N12_r0_s9312_target-near_W0.600_seed11,bottleneck,bottleneck_N12_r0_s9312,9312,11,0.6,near,11,9,0.2804606940076492,0.4283073063876497,0.14784661238000046,1.2,0.0,0.34947915468222607,0.050539648080128924,0.15527426153294444,0.41641843207940404,0.5676536159001635,0.0850683117201752,2.4735519672167667,2.477522861496979,11.833028583654674,0.08450921866117443,8.07320435644324,1.6866045261751181,0.0,1.7142857142857144,12.0,dephasing-assisted,0.6994973219746066,success_improves_with_scrambling;nonzero_dephasing_optimum,2.4424906541753444e-15,2.4424906541753444e-15,-9.314799244867658e-16,12.0,15.0,0.22727272727272727,2.5,0.5,2.0,3.0,0.1333333333333333,0.3235294117647059,1.0,0.43333333333333335,2.606022485405904,4.440892098500626e-16,0.0,0.8265214297438584,0.11051196543402038,12,0,0.5684057768524462,1.3109243697478992,8.873949579831933,1.3322676295501878e-15,-0.1400984704647965,classical_higher,graph_normalized,bottleneck|bottleneck_N12_r0_s9312|near|9|0.600000|11
bottleneck_N12_r0_s9312_target-near_W0.600_seed13,bottleneck,bottleneck_N12_r0_s9312,9312,13,0.6,near,11,9,0.3336968118843815,0.42767978131489826,0.09398296943051676,1.2,0.0,0.36878819798962087,0.03283028096406725,0.1553978888745269,0.4169223298105731,0.5623565774345703,0.0850795302248926,2.473513013389373,2.4774591585001176,11.83120333545862,0.0845222562444648,8.081310007262514,1.686644982087203,0.0,1.7142857142857144,12.0,dephasing-assisted,0.5758627072138698,success_improves_with_scrambling;nonzero_dephasing_optimum,2.220446049250313e-15,2.220446049250313e-15,-1.0022733472044495e-15,12.0,15.0,0.22727272727272727,2.5,0.5,2.0,3.0,0.1333333333333333,0.3235294117647059,1.0,0.43333333333333335,2.606022485405904,4.440892098500626e-16,0.0,0.8265214297438584,0.11051196543402038,12,0,0.5684057768524462,1.3109243697478992,8.873949579831933,1.3322676295501878e-15,-0.14072599553754794,classical_higher,graph_normalized,bottleneck|bottleneck_N12_r0_s9312|near|9|0.600000|13
bottleneck_N12_r0_s9312_target-near_W0.600_seed17,bottleneck,bottleneck_N12_r0_s9312,9312,17,0.6,near,11,9,0.22130518083929432,0.4242749285684129,0.2029697477291186,1.2,0.0,0.3247463554330671,0.07004840137406224,0.1562685184974936,0.4194565529340941,0.5768218681467107,0.08481901538160655,2.475052337759048,2.4791209208124805,11.870521415425081,0.0842422977899316,7.9611332799535575,1.6888445807968104,0.0,1.815126050420168,12.0,dephasing-assisted,0.8745808507274857,success_improves_with_scrambling;nonzero_dephasing_optimum,2.220446049250313e-15,2.220446049250313e-15,-6.717536646774605e-16,12.0,15.0,0.22727272727272727,2.5,0.5,2.0,3.0,0.1333333333333333,0.3235294117647059,1.0,0.43333333333333335,2.606022485405904,4.440892098500626e-16,0.0,0.8265214297438584,0.11051196543402038,12,0,0.5684057768524462,1.3109243697478992,8.873949579831933,1.3322676295501878e-15,-0.14413084828403327,classical_higher,graph_normalized,bottleneck|bottleneck_N12_r0_s9312|near|9|0.600000|17
bottleneck_N12_r0_s9312_target-near_W0.900_seed3,bottleneck,bottleneck_N12_r0_s9312,9312,3,0.9,near,11,9,0.23421744860965135,0.4328242103690516,0.19860676175940026,1.2,0.0,0.3306290185675032,0.06871843435025606,0.1544678572129576,0.41270793241799036,0.5991292982294644,0.08477645164279478,2.4752183730296924,2.4794149016547276,11.878562432617258,0.08418527121212137,7.91571576558443,1.6886414846182842,0.0,1.7142857142857144,12.0,dephasing-assisted,0.8473103357920451,success_improves_with_scrambling;nonzero_dephasing_optimum,1.4432899320127035e-15,1.4432899320127035e-15,-9.14475521878845e-16,12.0,15.0,0.22727272727272727,2.5,0.5,2.0,3.0,0.1333333333333333,0.3235294117647059,1.0,0.43333333333333335,2.606022485405904,4.440892098500626e-16,0.0,0.8265214297438584,0.11051196543402038,12,0,0.5684057768524462,1.3109243697478992,8.873949579831933,1.3322676295501878e-15,-0.1355815664833946,classical_higher,graph_normalized,bottleneck|bottleneck_N12_r0_s9312|near|9|0.900000|3
bottleneck_N12_r0_s9312_target-near_W0.900_seed5,bottleneck,bottleneck_N12_r0_s9312,9312,5,0.9,near,11,9,0.3619450781735432,0.43762205344756266,0.07567697527401945,1.2,0.0,0.3916128601268796,0.02571545254114511,0.15346311024927456,0.4089148363031636,0.5743771487154302,0.0848837643610239,2.474709799970237,2.4786105813844768,11.857905666355219,0.08433192404602519,8.014982163205788,1.687048822098388,0.0,1.7142857142857144,12.0,dephasing-assisted,0.5376533315727485,success_improves_with_scrambling;nonzero_dephasing_optimum,1.5543122344752192e-15,1.5543122344752192e-15,-9.131622934386039e-16,12.0,15.0,0.22727272727272727,2.5,0.5,2.0,3.0,0.1333333333333333,0.3235294117647059,1.0,0.43333333333333335,2.606022485405904,4.440892098500626e-16,0.0,0.8265214297438584,0.11051196543402038,12,0,0.5684057768524462,1.3109243697478992,8.873949579831933,1.3322676295501878e-15,-0.13078372340488353,classical_higher,graph_normalized,bottleneck|bottleneck_N12_r0_s9312|near|9|0.900000|5
bottleneck_N12_r0_s9312_target-near_W0.900_seed7,bottleneck,bottleneck_N12_r0_s9312,9312,7,0.9,near,11,9,0.2827143211225261,0.4298544209579462,0.1471400998354201,1.2,0.0,0.3497884849204543,0.05048446104049326,0.15495674487550704,0.4151888341665473,0.5808567610478169,0.0849502283082762,2.4742120835132844,2.478262860404066,11.851002970838378,0.0843810437361874,8.016495029849498,1.6868112023719684,0.0,1.7142857142857144,12.0,dephasing-assisted,0.6966573419652408,success_improves_with_scrambling;nonzero_dephasing_optimum,2.220446049250313e-15,2.3314683517128287e-15,-8.41024208256703e-16,12.0,15.0,0.22727272727272727,2.5,0.5,2.0,3.0,0.1333333333333333,0.3235294117647059,1.0,0.43333333333333335,2.606022485405904,4.440892098500626e-16,0.0,0.8265214297438584,0.11051196543402038,12,0,0.5684057768524462,1.3109243697478992,8.873949579831933,1.3322676295501878e-15,-0.13855135589450002,classical_higher,graph_normalized,bottleneck|bottleneck_N12_r0_s9312|near|9|0.900000|7
bottleneck_N12_r0_s9312_target-near_W0.900_seed11,bottleneck,bottleneck_N12_r0_s9312,9312,11,0.9,near,11,9,0.33820691890198384,0.43646217228673767,0.09825525338475383,1.2,0.0,0.3825378997555446,0.03274776184114962,0.1537672503791833,0.40977057733407796,0.5660665095617463,0.08486654840865787,2.4748469831412447,2.4787013364147796,11.85969291383675,0.08431921528366862,8.013290267209028,1.6872622194687732,0.0,1.6134453781512605,12.0,dephasing-assisted,0.581960035031411,success_improves_with_scrambling;nonzero_dephasing_optimum,2.886579864025407e-15,2.6645352591003757e-15,-8.166109601047745e-16,12.0,15.0,0.22727272727272727,2.5,0.5,2.0,3.0,0.1333333333333333,0.3235294117647059,1.0,0.43333333333333335,2.606022485405904,4.440892098500626e-16,0.0,0.8265214297438584,0.11051196543402038,12,0,0.5684057768524462,1.3109243697478992,8.873949579831933,1.3322676295501878e-15,-0.13194360456570853,classical_higher,graph_normalized,bottleneck|bottleneck_N12_r0_s9312|near|9|0.900000|11
bottleneck_N12_r0_s9312_target-near_W0.900_seed13,bottleneck,bottleneck_N12_r0_s9312,9312,13,0.9,near,11,9,0.362567172009546,0.4391213620279472,0.07655419001840119,1.2,0.0,0.3948836251405464,0.02575109063377923,0.1537091548103785,0.4071694831616738,0.5718619754178176,0.08479015359370651,2.4753297236105873,2.4790847658743567,11.868436486434295,0.08425709663973067,7.988757496408143,1.687580557087363,0.0,1.7142857142857144,12.0,dephasing-assisted,0.5389886294215864,success_improves_with_scrambling;nonzero_dephasing_optimum,1.5543122344752192e-15,1.5543122344752192e-15,-6.432293575313393e-16,12.0,15.0,0.22727272727272727,2.5,0.5,2.0,3.0,0.1333333333333333,0.3235294117647059,1.0,0.43333333333333335,2.606022485405904,4.440892098500626e-16,0.0,0.8265214297438584,0.11051196543402038,12,0,0.5684057768524462,1.3109243697478992,8.873949579831933,1.3322676295501878e-15,-0.12928441482449898,classical_higher,graph_normalized,bottleneck|bottleneck_N12_r0_s9312|near|9|0.900000|13
bottleneck_N12_r0_s9312_target-near_W0.900_seed17,bottleneck,bottleneck_N12_r0_s9312,9312,17,0.9,near,11,9,0.37531478464716805,0.44323825180294096,0.06792346715577291,1.2,0.0,0.40636361334905785,0.022306065045908534,0.15272078688308913,0.4040409613139703,0.578788659868092,0.08481615101589424,2.475074721842306,2.478963440143964,11.866746269683762,0.08426909763417813,7.9788378141352165,1.6867668058804248,0.0,1.7142857142857144,12.0,dephasing-assisted,0.522388492062166,success_improves_with_scrambling;nonzero_dephasing_optimum,1.7763568394002505e-15,1.7763568394002505e-15,-6.383420482357348e-16,12.0,15.0,0.22727272727272727,2.5,0.5,2.0,3.0,0.1333333333333333,0.3235294117647059,1.0,0.43333333333333335,2.606022485405904,4.440892098500626e-16,0.0,0.8265214297438584,0.11051196543402038,12,0,0.5684057768524462,1.3109243697478992,8.873949579831933,1.3322676295501878e-15,-0.12516752504950523,classical_higher,graph_normalized,bottleneck|bottleneck_N12_r0_s9312|near|9|0.900000|17
bottleneck_N12_r0_s9312_target-near_W1.200_seed3,bottleneck,bottleneck_N12_r0_s9312,9312,3,1.2,near,11,9,0.3100109352790423,0.44350219330004054,0.13349125802099826,1.2,0.0,0.37421486190500586,0.04530137657367298,0.15198635587330966,0.40451145082664974,0.5842416989401085,0.08491990644527098,2.474285828795742,2.478447946475979,11.856691298013596,0.08434056136449589,7.984704893411252,1.6875893314228465,0.0,1.6134453781512605,12.0,dephasing-assisted,0.6556545007587746,success_improves_with_scrambling;nonzero_dephasing_optimum,1.5543122344752192e-15,1.5543122344752192e-15,-5.484529812568731e-16,12.0,15.0,0.22727272727272727,2.5,0.5,2.0,3.0,0.1333333333333333,0.3235294117647059,1.0,0.43333333333333335,2.606022485405904,4.440892098500626e-16,0.0,0.8265214297438584,0.11051196543402038,12,0,0.5684057768524462,1.3109243697478992,8.873949579831933,1.3322676295501878e-15,-0.12490358355240566,classical_higher,graph_normalized,bottleneck|bottleneck_N12_r0_s9312|near|9|1.200000|3
bottleneck_N12_r0_s9312_target-near_W1.200_seed5,bottleneck,bottleneck_N12_r0_s9312,9312,5,1.2,near,11,9,0.42516282126727156,0.45678308887058106,0.03162026760330949,1.2,0.0,0.43382188782074327,0.011583514035002254,0.15082866473692733,0.39238824639249054,0.5859574593047543,0.08440757444805953,2.4777766310352534,2.4817322261793815,11.929792390948478,0.08382375545434743,7.727617994613215,1.689139787872776,0.0,1.6134453781512605,12.0,dephasing-assisted,0.45966443528278256,success_improves_with_scrambling;nonzero_dephasing_optimum,2.886579864025407e-15,2.886579864025407e-15,-6.14004687854261e-16,12.0,15.0,0.22727272727272727,2.5,0.5,2.0,3.0,0.1333333333333333,0.3235294117647059,1.0,0.43333333333333335,2.606022485405904,4.440892098500626e-16,0.0,0.8265214297438584,0.11051196543402038,12,0,0.5684057768524462,1.3109243697478992,8.873949579831933,1.3322676295501878e-15,-0.11162268798186514,classical_higher,graph_normalized,bottleneck|bottleneck_N12_r0_s9312|near|9|1.200000|5
bottleneck_N12_r0_s9312_target-near_W1.200_seed7,bottleneck,bottleneck_N12_r0_s9312,9312,7,1.2,near,11,9,0.3368742617378543,0.4437004607193171,0.10682619898146284,1.2,0.0,0.38046340806657686,0.037615996340128306,0.15335860549482813,0.4029409337858556,0.587957208566597,0.08456680874594047,2.476762213017958,2.4804111508889477,11.898822580374398,0.08404192879128843,7.897671293993584,1.6906438631778984,0.0,1.7142857142857144,12.0,dephasing-assisted,0.5972668412005574,success_improves_with_scrambling;nonzero_dephasing_optimum,1.7763568394002505e-15,1.7763568394002505e-15,-8.4966792324788455e-16,12.0,15.0,0.22727272727272727,2.5,0.5,2.0,3.0,0.1333333333333333,0.3235294117647059,1.0,0.43333333333333335,2.606022485405904,4.440892098500626e-16,0.0,0.8265214297438584,0.11051196543402038,12,0,0.5684057768524462,1.3109243697478992,8.873949579831933,1.3322676295501878e-15,-0.12470531613312907,classical_higher,graph_normalized,bottleneck|bottleneck_N12_r0_s9312|near|9|1.200000|7
