record_id,family,instance_id,graph_seed,disorder_seed,disorder_strength_over_coupling,target_style,initial_site,trap_site,zero_dephasing_arrival,best_arrival,dephasing_gain,best_dephasing_over_coupling,high_dephasing_penalty,mean_arrival_over_dephasing,arrival_std_over_dephasing,best_loss_population,best_network_population,best_mean_coherence_l1,best_final_purity,best_final_entropy,best_population_shannon_entropy,best_participation_ratio,best_ipr,best_final_msd,best_final_front_width,best_integrated_interface_current,best_sink_hitting_time_filled,best_transfer_time_filled,regime_label,regime_confidence,regime_reason_codes,max_trace_deviation,max_population_closure_error,min_state_eigenvalue,topology_n_sites,topology_n_edges,topology_density,topology_mean_degree,topology_std_degree,topology_initial_degree,topology_target_degree,topology_target_betweenness,topology_target_closeness,topology_initial_target_distance,topology_modularity_approx,topology_spectral_radius,topology_spectral_gap,topology_spectral_degeneracy_approx,topology_spectral_initial_target_overlap,topology_target_mode_weight_ipr,n_sites,realization,classical_arrival,classical_sink_hitting_time_filled,classical_transfer_time_filled,classical_population_closure_error,quantum_minus_classical,qc_case_label,spatial_observable_context,record_key
chain_N6_r0_s9106_target-near_W0.000_seed3,chain,chain_N6_r0_s9106,9106,3,0.0,near,5,4,0.2956238145752577,0.34111809449171104,0.04549427991645333,0.2,0.0,0.3183709545334844,0.022747139958226664,0.0724199696958081,0.5864619358124803,1.2575760726041123,0.4905670839770096,1.0909577546776548,1.495995956273819,3.759484517020416,0.2659939136529684,15.565364664359592,1.3505630705854301,0.0,0.9574468085106383,5.0,dephasing-assisted,0.4972083615078242,success_improves_with_scrambling;nonzero_dephasing_optimum,5.551115123125783e-16,6.661338147750939e-16,-2.0902652087946084e-16,6.0,5.0,0.3333333333333333,1.6666666666666667,0.4714045207910317,1.0,2.0,0.4,0.45454545454545453,1.0,0.26,1.801937735804838,4.440892098500626e-16,0.0,0.8711192398635156,0.21428571428571405,6,0,0.5927685956846419,0.851063829787234,3.617021276595745,6.661338147750939e-16,-0.25165050119293086,classical_higher,graph_normalized,chain|chain_N6_r0_s9106|near|4|0.000000|3
chain_N6_r0_s9106_target-near_W0.000_seed5,chain,chain_N6_r0_s9106,9106,5,0.0,near,5,4,0.2956238145752577,0.34111809449171104,0.04549427991645333,0.2,0.0,0.3183709545334844,0.022747139958226664,0.0724199696958081,0.5864619358124803,1.2575760726041123,0.4905670839770096,1.0909577546776548,1.495995956273819,3.759484517020416,0.2659939136529684,15.565364664359592,1.3505630705854301,0.0,0.9574468085106383,5.0,dephasing-assisted,0.4972083615078242,success_improves_with_scrambling;nonzero_dephasing_optimum,5.551115123125783e-16,6.661338147750939e-16,-2.0902652087946084e-16,6.0,5.0,0.3333333333333333,1.6666666666666667,0.4714045207910317,1.0,2.0,0.4,0.45454545454545453,1.0,0.26,1.801937735804838,4.440892098500626e-16,0.0,0.8711192398635156,0.21428571428571405,6,0,0.5927685956846419,0.851063829787234,3.617021276595745,6.661338147750939e-16,-0.25165050119293086,classical_higher,graph_normalized,chain|chain_N6_r0_s9106|near|4|0.000000|5
chain_N6_r0_s9106_target-near_W0.600_seed3,chain,chain_N6_r0_s9106,9106,3,0.6,near,5,4,0.31086672592618875,0.349810624458327,0.038943898532138255,0.2,0.0,0.3303386751922579,0.019471949266069127,0.07318524816566929,0.5770041273760033,1.579947935282516,0.42331575484674644,1.2221409068377553,1.5173270346294683,3.749315731459125,0.2667153346434308,14.629156466491951,1.3938702606558542,0.0,1.0638297872340425,5.0,dephasing-assisted,0.48260705715586355,success_improves_with_scrambling;nonzero_dephasing_optimum,2.220446049250313e-15,2.220446049250313e-15,-2.8818302422912367e-16,6.0,5.0,0.3333333333333333,1.6666666666666667,0.4714045207910317,1.0,2.0,0.4,0.45454545454545453,1.0,0.26,1.801937735804838,4.440892098500626e-16,0.0,0.8711192398635156,0.21428571428571405,6,0,0.5927685956846419,0.851063829787234,3.617021276595745,6.661338147750939e-16,-0.2429579712263149,classical_higher,graph_normalized,chain|chain_N6_r0_s9106|near|4|0.600000|3
chain_N6_r0_s9106_target-near_W0.600_seed5,chain,chain_N6_r0_s9106,9106,5,0.6,near,5,4,0.31832653453192067,0.36039281947753377,0.0420662849456131,0.2,0.0,0.33935967700472724,0.02103314247280655,0.07149522925244607,0.5681119512700193,1.3550249808846537,0.4450071501065902,1.1761554118553832,1.5479257208407442,4.12290091229583,0.242547667594357,14.736620581255309,1.3726359667467307,0.0,0.9574468085106383,5.0,dephasing-assisted,0.4871982764932113,success_improves_with_scrambling;nonzero_dephasing_optimum,1.1102230246251565e-15,1.1102230246251565e-15,-1.982071033171314e-16,6.0,5.0,0.3333333333333333,1.6666666666666667,0.4714045207910317,1.0,2.0,0.4,0.45454545454545453,1.0,0.26,1.801937735804838,4.440892098500626e-16,0.0,0.8711192398635156,0.21428571428571405,6,0,0.5927685956846419,0.851063829787234,3.617021276595745,6.661338147750939e-16,-0.23237577620710814,classical_higher,graph_normalized,chain|chain_N6_r0_s9106|near|4|0.600000|5
chain_N6_r0_s9106_target-far_W0.000_seed3,chain,chain_N6_r0_s9106,9106,3,0.0,far,5,0,0.5577448633211352,0.5577448633211352,0.0,0.0,0.154859376969964,0.48031517483615316,0.077429688484982,0.08099745527645928,0.3612576814024064,1.9669745934311678,0.9999999999999998,1.4316063745889569e-10,0.8479705264855868,1.8598085371561695,0.5376897567795331,16.8248310457673,0.9300273182043423,0.0,3.1914893617021276,4.574468085106383,coherent-dominated,0.67,best_point_near_zero_scrambling;coherence_retained,1.3322676295501878e-15,1.3322676295501878e-15,-4.977463388325768e-16,6.0,5.0,0.3333333333333333,1.6666666666666667,0.4714045207910317,1.0,1.0,0.0,0.3333333333333333,5.0,0.26,1.801937735804838,4.440892098500626e-16,0.0,0.9999999999999999,0.21428571428571422,6,0,0.0185493203138992,5.0,5.0,1.1102230246251565e-15,0.5391955430072359,quantum_higher,graph_normalized,chain|chain_N6_r0_s9106|far|0|0.000000|3
chain_N6_r0_s9106_target-far_W0.000_seed5,chain,chain_N6_r0_s9106,9106,5,0.0,far,5,0,0.5577448633211352,0.5577448633211352,0.0,0.0,0.154859376969964,0.48031517483615316,0.077429688484982,0.08099745527645928,0.3612576814024064,1.9669745934311678,0.9999999999999998,1.4316063745889569e-10,0.8479705264855868,1.8598085371561695,0.5376897567795331,16.8248310457673,0.9300273182043423,0.0,3.1914893617021276,4.574468085106383,coherent-dominated,0.67,best_point_near_zero_scrambling;coherence_retained,1.3322676295501878e-15,1.3322676295501878e-15,-4.977463388325768e-16,6.0,5.0,0.3333333333333333,1.6666666666666667,0.4714045207910317,1.0,1.0,0.0,0.3333333333333333,5.0,0.26,1.801937735804838,4.440892098500626e-16,0.0,0.9999999999999999,0.21428571428571422,6,0,0.0185493203138992,5.0,5.0,1.1102230246251565e-15,0.5391955430072359,quantum_higher,graph_normalized,chain|chain_N6_r0_s9106|far|0|0.000000|5
chain_N6_r0_s9106_target-far_W0.600_seed3,chain,chain_N6_r0_s9106,9106,3,0.6,far,5,0,0.39607930294706195,0.39607930294706195,0.0,0.0,0.09088900865760396,0.35063479861825997,0.04544450432880198,0.08439359260300723,0.519527104449932,2.8113020994307454,0.9999999999999976,1.4319446278368575e-10,1.0803587945846465,2.1232097617647847,0.4709850237165511,14.156201082338388,1.2299368221523905,0.0,3.1914893617021276,5.0,coherent-dominated,0.67,best_point_near_zero_scrambling;coherence_retained,1.3322676295501878e-15,1.1102230246251565e-15,-3.479466113368331e-16,6.0,5.0,0.3333333333333333,1.6666666666666667,0.4714045207910317,1.0,1.0,0.0,0.3333333333333333,5.0,0.26,1.801937735804838,4.440892098500626e-16,0.0,0.9999999999999999,0.21428571428571422,6,0,0.0185493203138992,5.0,5.0,1.1102230246251565e-15,0.37752998263316273,quantum_higher,graph_normalized,chain|chain_N6_r0_s9106|far|0|0.600000|3
chain_N6_r0_s9106_target-far_W0.600_seed5,chain,chain_N6_r0_s9106,9106,5,0.6,far,5,0,0.4334182343580701,0.4334182343580701,0.0,0.0,0.10575002192605593,0.3805432233950421,0.05287501096302796,0.08395418513382771,0.48262758050810284,2.4942007247373197,0.9999999999999984,1.4318164326453597e-10,1.5210541026375604,3.82957210050786,0.26112577952700894,12.002677031292466,1.2417103110164263,0.0,3.297872340425532,5.0,coherent-dominated,0.67,best_point_near_zero_scrambling;coherence_retained,1.3322676295501878e-15,1.3322676295501878e-15,-3.4848063281396297e-16,6.0,5.0,0.3333333333333333,1.6666666666666667,0.4714045207910317,1.0,1.0,0.0,0.3333333333333333,5.0,0.26,1.801937735804838,4.440892098500626e-16,0.0,0.9999999999999999,0.21428571428571422,6,0,0.0185493203138992,5.0,5.0,1.1102230246251565e-15,0.41486891404417087,quantum_higher,graph_normalized,chain|chain_N6_r0_s9106|far|0|0.600000|5
ring_N6_r0_s9106_target-near_W0.000_seed3,ring,ring_N6_r0_s9106,9106,3,0.0,near,5,0,0.19069923624089477,0.24276251108815083,0.052063274847256064,0.2,0.0,0.21673087366452282,0.026031637423628032,0.08089426829237074,0.6763432206194778,1.782146925710302,0.4197346302581161,1.2501200825068028,1.728505793120079,5.326724322227745,0.18773263632719395,2.151508138311019,0.9960995455980952,0.0,1.0638297872340425,5.0,dephasing-assisted,0.5434986666828696,success_improves_with_scrambling;nonzero_dephasing_optimum,1.1102230246251565e-15,1.1102230246251565e-15,-2.89313892305613e-16,6.0,6.0,0.4,2.0,0.0,2.0,2.0,0.2,0.5555555555555556,1.0,0.16666666666666666,1.9999999999999998,2.220446049250313e-16,2.0,0.666666666666667,0.277777777777778,6,0,0.3313275796896863,1.2765957446808511,5.0,6.661338147750939e-16,-0.08856506860153546,classical_higher,graph_normalized,ring|ring_N6_r0_s9106|near|0|0.000000|3
ring_N6_r0_s9106_target-near_W0.000_seed5,ring,ring_N6_r0_s9106,9106,5,0.0,near,5,0,0.19069923624089477,0.24276251108815083,0.052063274847256064,0.2,0.0,0.21673087366452282,0.026031637423628032,0.08089426829237074,0.6763432206194778,1.782146925710302,0.4197346302581161,1.2501200825068028,1.728505793120079,5.326724322227745,0.18773263632719395,2.151508138311019,0.9960995455980952,0.0,1.0638297872340425,5.0,dephasing-assisted,0.5434986666828696,success_improves_with_scrambling;nonzero_dephasing_optimum,1.1102230246251565e-15,1.1102230246251565e-15,-2.89313892305613e-16,6.0,6.0,0.4,2.0,0.0,2.0,2.0,0.2,0.5555555555555556,1.0,0.16666666666666666,1.9999999999999998,2.220446049250313e-16,2.0,0.666666666666667,0.277777777777778,6,0,0.3313275796896863,1.2765957446808511,5.0,6.661338147750939e-16,-0.08856506860153546,classical_higher,graph_normalized,ring|ring_N6_r0_s9106|near|0|0.000000|5
