family,n_sites,n_edges,arrival,final_msd,final_front_width,participation_ratio,ipr,msd_exponent,max_trace_deviation,max_population_closure_error,min_state_eigenvalue
sierpinski_gasket,8,7,0.2332216060991494,0.15009150058877713,0.3561747200972843,2.7536507417603877,0.3631542609360502,0.8985061383869853,1.1102230246251565e-15,1.1102230246251565e-15,-5.774674357136152e-16
sierpinski_carpet_like,8,8,0.6408368311141123,1.6052685764208512,0.3718417836486847,2.686157235252089,0.37227902628944676,0.8455564477655907,6.661338147750939e-16,6.661338147750939e-16,-3.0963655564436325e-16
square_lattice_2d,8,10,0.31816469900040123,2.7590040435884764,0.9705688842507149,3.218269660929695,0.3107259817721799,0.44519674220014055,1.1102230246251565e-15,1.1102230246251565e-15,-3.7259641018539995e-16
