family,edge_model,target_style,disorder_strength_over_coupling,best_dephasing_over_coupling,best_arrival_n,best_arrival_mean,best_arrival_std,best_arrival_sem,best_arrival_ci95_low,best_arrival_ci95_high,dephasing_gain_n,dephasing_gain_mean,dephasing_gain_std,dephasing_gain_sem,dephasing_gain_ci95_low,dephasing_gain_ci95_high,best_sink_hitting_time_filled_n,best_sink_hitting_time_filled_mean,best_sink_hitting_time_filled_std,best_sink_hitting_time_filled_sem,best_sink_hitting_time_filled_ci95_low,best_sink_hitting_time_filled_ci95_high,best_mean_coherence_l1_n,best_mean_coherence_l1_mean,best_mean_coherence_l1_std,best_mean_coherence_l1_sem,best_mean_coherence_l1_ci95_low,best_mean_coherence_l1_ci95_high,best_final_entropy_n,best_final_entropy_mean,best_final_entropy_std,best_final_entropy_sem,best_final_entropy_ci95_low,best_final_entropy_ci95_high,best_participation_ratio_n,best_participation_ratio_mean,best_participation_ratio_std,best_participation_ratio_sem,best_participation_ratio_ci95_low,best_participation_ratio_ci95_high,best_ipr_n,best_ipr_mean,best_ipr_std,best_ipr_sem,best_ipr_ci95_low,best_ipr_ci95_high
bottleneck,unweighted,far,0.0,0.0,6,0.5600567557607664,0.10787133260917303,0.04403828712775366,0.47374171299036927,0.6463717985311636,6,0.0,0.0,0.0,0.0,0.0,6,2.816901408450704,0.43639248971351163,0.17815648789681007,2.4677146921729562,3.166088124728452,6,3.1818149885342364,0.8832726794381088,0.36059456139404367,2.475049648201911,3.8885803288665617,6,2.576732416670874e-10,5.121555998501953e-11,2.0908664809033653e-11,2.1669225864138145e-10,2.986542246927934e-10,6,2.3662216938597984,1.0397207822882344,0.424464231928922,1.5342717992791113,3.1981715884404855,6,0.4841116163868562,0.16880201759521246,0.06891313511009642,0.3490418715710672,0.6191813612026451
bottleneck,unweighted,far,0.6,0.0,6,0.49653702948598305,0.07431785369732778,0.03034013672287755,0.437070361509143,0.5560036974628231,6,0.0,0.0,0.0,0.0,0.0,6,2.873239436619718,0.4659396761269932,0.190219076238131,2.500410047192981,3.246068826046455,6,3.8805835832941464,1.0353284601010466,0.4226710739048361,3.0521482784406677,4.709018888147625,6,2.5769036763827136e-10,5.120017595732598e-11,2.0902384306027313e-11,2.1672169439845782e-10,2.986590408780849e-10,6,5.065953182759334,1.5858634705608705,0.6474260507655643,3.7969981232588284,6.33490824225984,6,0.21387408198850955,0.06499609267914247,0.026534543723090716,0.16186637629125175,0.26588178768576737
bottleneck,unweighted,far,1.2,0.0,6,0.40421292490273414,0.11300376104432966,0.04613359226233447,0.3137910840685586,0.4946347657369097,6,0.0,0.0,0.0,0.0,0.0,6,3.8591549295774645,1.8372590263797552,0.7500578566588365,2.389041530526145,5.329268328628784,6,4.300960762912792,1.0647726336141774,0.4346916074056931,3.448965212397634,5.152956313427951,6,2.57670662630756e-10,5.119102134898042e-11,2.0898646952820372e-11,2.1670931460322808e-10,2.986320106582839e-10,6,5.464756166972759,0.9089837892229052,0.3710910780096155,4.737417654073912,6.192094679871605,6,0.187247158490104,0.030993002550611028,0.0126528403076291,0.162447591487151,0.21204672549305703
bottleneck,unweighted,high_centrality,0.0,0.0,6,0.5620657800004698,0.11407758955767859,0.04657198091716052,0.4707846974028352,0.6533468625981045,6,0.0,0.0,0.0,0.0,0.0,6,1.915492957746479,0.6109494855989165,0.24941908305553417,1.426631554957632,2.404354360535326,6,3.180392059943017,0.9254525538272088,0.3778144230053742,2.4398757908524837,3.9209083290335505,6,2.576487322255074e-10,5.1208560956565773e-11,2.0905807467632502e-11,2.1667334958894766e-10,2.986241148620671e-10,6,2.669720899026211,0.5963838155699184,0.24347267316673496,2.1925144596194106,3.1469273384330116,6,0.39264983787872737,0.09768084818275183,0.039878039281668574,0.31448888088665694,0.4708107948707978
bottleneck,unweighted,high_centrality,0.6,0.0,4,0.4921096810902688,0.08618613595432079,0.04309306797716039,0.40764726785503447,0.5765720943255032,4,0.0,0.0,0.0,0.0,0.0,4,1.7323943661971832,0.6671954525254655,0.33359772626273276,1.078542822722227,2.3862459096721396,4,3.8400773071258136,0.8864128807431846,0.4432064403715923,2.9713926839974927,4.708761930254134,4,2.5767182837615237e-10,4.676276767164357e-11,2.3381383835821785e-11,2.1184431605794167e-10,3.0349934069436306e-10,4,4.7183112665593105,0.7431837612505054,0.3715918806252527,3.9899911805338153,5.446631352584806,4,0.21663182120647612,0.039788153921444934,0.019894076960722467,0.17763943036346008,0.25562421204949215
bottleneck,unweighted,high_centrality,0.6,0.1,2,0.39955520067638606,0.10405599721235202,0.0735787012519826,0.25534094622250014,0.543769455130272,2,0.012489872356087617,0.01546482452518396,0.010935282291617608,-0.008943280935482894,0.03392302564765813,2,2.5352112676056335,0.47804402108386307,0.33802816901408445,1.872676056338028,3.1977464788732393,2,2.7105700383665425,0.9960131780105378,0.7042876723224151,1.330166200614609,4.0909738761184755,2,1.8285770610943741,0.29699324087445494,0.2100059345888968,1.4169654293001364,2.2401886928886117,2,8.59565081314242,2.5577547099266145,1.80860570000094,5.050783641140578,12.140517985144262,2,0.121727016468509,0.036221556280718686,0.025612508071226364,0.07152650064890534,0.17192753228811267
bottleneck,unweighted,high_centrality,1.2,0.0,2,0.5351688451746015,0.03526000627908436,0.024932589544620798,0.48630096966714476,0.5840367206820583,2,0.0,0.0,0.0,0.0,0.0,2,1.6901408450704225,0.7170660316257945,0.5070422535211266,0.6963380281690144,2.6839436619718304,2,3.3302994539303854,0.3953626557633149,0.2795636149181626,2.782354768690787,3.878244139169984,2,2.290239842942497e-10,4.05327385600695e-11,2.86609742958866e-11,1.7284847467431196e-10,2.8519949391418744e-10,2,4.487996034127551,0.16648566538159598,0.11772314296168095,4.2572586739226566,4.718733394332446,2,0.22297001026196112,0.008271244055548731,0.005848652760527428,0.21150665085132736,0.23443336967259487
bottleneck,unweighted,high_centrality,1.2,0.1,3,0.40027767269938913,0.07335381300085374,0.04235084368212838,0.3172700190824175,0.4832853263163608,3,0.006898860365211164,0.007214549340621833,0.004165322003889852,-0.0012651707624129456,0.015062891492835274,3,2.704225352112676,1.3200421987447866,0.762126718786968,1.2104569832902188,4.197993720935133,3,2.7445592642594967,0.7052464857156859,0.4071742483729889,1.9464977374484385,3.542620791070555,3,1.8662828891748913,0.20214560564938017,0.11670881983716958,1.637533602294039,2.0950321760557435,3,8.755640368082492,2.4161327004422675,1.3949548649982006,6.021528832686019,11.489751903478965,3,0.12076272598448097,0.035994023568898324,0.02078115919672118,0.08003165395890746,0.16149379801005448
bottleneck,unweighted,high_centrality,1.2,0.4,1,0.2437973843416488,0.0,0.0,0.2437973843416488,0.2437973843416488,1,0.040350108067499724,0.0,0.0,0.040350108067499724,0.040350108067499724,1,5.915492957746479,0.0,0.0,5.915492957746479,5.915492957746479,1,1.5675082502311763,0.0,0.0,1.5675082502311763,1.5675082502311763,1,2.4179532915963815,0.0,0.0,2.4179532915963815,2.4179532915963815,1,11.143058674651828,0.0,0.0,11.143058674651828,11.143058674651828,1,0.0897419666536258,0.0,0.0,0.0897419666536258,0.0897419666536258
bottleneck,unweighted,near,0.0,0.8,6,0.4190563668921765,0.02579910890511001,0.010532442106002187,0.39841278036441224,0.4396999534199408,6,0.1133885249212847,0.033365191097183104,0.013621282226425106,0.08669081175749149,0.14008623808507792,6,1.6338028169014083,0.1745569958854047,0.07126259515872405,1.4941281303903091,1.7734775034125074,6,0.687093224700377,0.07753959471884184,0.03165540698722796,0.6250486270054102,0.7491378223953439,6,2.2563925915220295,0.1913350091300718,0.07811219038323944,2.1032926983708804,2.4094924846731787,6,9.610905180163071,1.8326402243011835,0.7481722386062687,8.144487592494784,11.077322767831358,6,0.10730387653541189,0.020643717007684696,0.008427762177207051,0.09078546266808607,0.1238222904027377
bottleneck,unweighted,near,0.6,0.8,6,0.4241646557176853,0.03108542046795122,0.012690569764391462,0.39929113897947804,0.44903817245589256,6,0.1037586085915843,0.038489840674627504,0.01571341165564314,0.07296032174652374,0.13455689543664484,6,1.6338028169014083,0.2544583614791259,0.10388219106808887,1.4301937224079542,1.8374119113948624,6,0.7101904455844027,0.08818101425541473,0.035999748321142604,0.6396309388749633,0.7807499522938421,6,2.256368778046039,0.19128659264691195,0.07809242443675916,2.103307626149991,2.4094299299420867,6,9.607712109410434,1.8377673848398066,0.7502653931310954,8.137191938873487,11.07823227994738,6,0.10734273605536034,0.020607168490197458,0.008412841307423898,0.09085356709280949,0.12383190501791118
bottleneck,unweighted,near,1.2,0.1,1,0.4753390856228574,0.0,0.0,0.4753390856228574,0.4753390856228574,1,0.00945894657262697,0.0,0.0,0.00945894657262697,0.00945894657262697,1,1.352112676056338,0.0,0.0,1.352112676056338,1.352112676056338,1,2.5807141666670907,0.0,0.0,2.5807141666670907,2.5807141666670907,1,1.8925823217646993,0.0,0.0,1.8925823217646993,1.8925823217646993,1,9.017189055269176,0.0,0.0,9.017189055269176,9.017189055269176,1,0.11089930507951944,0.0,0.0,0.11089930507951944,0.11089930507951944
bottleneck,unweighted,near,1.2,0.8,5,0.4434341475370543,0.03784741956197405,0.016925880582705857,0.4102594215949508,0.47660887347915776,5,0.058267589158659205,0.05798109189999757,0.0259299325796114,0.007444921302620866,0.10909025701469754,5,1.5887323943661973,0.09257282662059145,0.04139982663858892,1.507588734154563,1.6698760545778315,5,0.7042851265012593,0.10154460584109436,0.04541212828182183,0.6152773550688885,0.7932928979336301,5,2.2533421177885993,0.21632111484829836,0.09674174355386685,2.0637283004230205,2.442955935154178,5,9.616786809998981,2.0990237909234852,0.9387119765788438,7.7769113359044475,11.456662284093515,5,0.10809124615574658,0.023630970825983647,0.010568091428242757,0.08737778695639078,0.12880470535510238
chain,unweighted,far,0.0,0.0,6,0.5693218165298185,0.02057101530037941,0.008398081829485865,0.5528615761440262,0.5857820569156108,6,0.0,0.0,0.0,0.0,0.0,6,5.295774647887324,0.9835787196752768,0.40154433084406693,4.508747759432953,6.082801536341695,6,2.6871319013929327,0.5690830339811482,0.23232717575479225,2.2317706369135397,3.1424931658723256,6,2.576764367537363e-10,5.1173631730814134e-11,2.089154767093217e-11,2.1672900331870924e-10,2.9862387018876336e-10,6,4.074432716730155,1.707734161348987,0.6971795519374628,2.707960794932728,5.4409046385275825,6,0.2774599637747021,0.09175578473289474,0.037459142257374504,0.20404004495024808,0.35087988259915615
chain,unweighted,far,0.6,0.0,6,0.44220658138557356,0.09857917716608884,0.04024478055339006,0.36332681150092905,0.5210863512702181,6,0.0,0.0,0.0,0.0,0.0,6,5.52112676056338,0.9659959549004086,0.39436619718309873,4.748169014084507,6.294084507042253,6,3.971812666139693,0.8796890989109888,0.3591315707701073,3.267914787430283,4.675710544849103,6,2.576405506560202e-10,5.120318443162653e-11,2.090361251051742e-11,2.1666947013540608e-10,2.9861163117663437e-10,6,6.210054058351338,1.6882366198877345,0.6892197139676582,4.8591834189747285,7.560924697727948,6,0.1694906409854605,0.03877400034528828,0.015829419355409175,0.13846497904885852,0.20051630292206246
chain,unweighted,far,1.2,0.0,4,0.2597051699714709,0.19580522713069734,0.09790261356534867,0.06781604738338753,0.4515942925595543,4,0.0,0.0,0.0,0.0,0.0,4,7.816901408450704,3.4065877809712184,1.7032938904856092,4.47844538309891,11.155357433802498,4,4.191382229373521,0.7970101361121044,0.3985050680560522,3.4103122959836587,4.972452162763384,4,2.7196866347453873e-10,5.484231257716049e-11,2.7421156288580244e-11,2.1822319714892146e-10,3.25714129800156e-10,4,4.010422330931472,0.5233608288100599,0.2616804144050299,3.497528718697613,4.52331594316533,4,0.2522344681083916,0.029500824414265357,0.014750412207132678,0.22332366018241157,0.28114527603437167
chain,unweighted,far,1.2,0.1,2,0.19406372581464149,0.04839792837264954,0.034222503347681295,0.12698761925318613,0.26113983237609684,2,0.01979899328455874,0.01487956726137295,0.010521442911638158,-0.0008230348222520514,0.04042102139136953,2,6.676056338028169,2.031687089606418,1.436619718309859,3.8602816901408454,9.491830985915492,2,2.5549855739877536,0.45232471979389083,0.31984187666456515,1.9280954957252059,3.1818756522503016,2,1.629001141861853,0.1720133196978627,0.12163178481276825,1.3906028436288274,1.8673994400948788,2,5.255912717538449,0.7151575989572424,0.5056927878397555,4.264754853372528,6.247070581704369,2,0.19203965100723758,0.026130307541188374,0.018476917656864277,0.1558248923997836,0.22825440961469157
chain,unweighted,high_centrality,0.0,0.0,6,0.422969758896534,0.030292693199660613,0.012366940212307736,0.3987305560804108,0.44720896171265717,6,0.0,0.0,0.0,0.0,0.0,6,3.4366197183098586,0.5308943769865803,0.21673672182164902,3.0118157435394264,3.8614236930802908,6,3.123775629467508,0.5992831329390432,0.24465631452619238,2.644249252996171,3.603302005938845,6,2.5769532902044536e-10,5.120490776684151e-11,2.090431605917283e-11,2.1672286954446661e-10,2.986677884964241e-10,6,5.159678408686315,2.0463529189091894,0.8354200808304127,3.5222550502587064,6.797101767113924,6,0.22672496500026465,0.10253519692759652,0.041859818858066826,0.14467972003845367,0.3087702099620756
chain,unweighted,high_centrality,0.6,0.0,4,0.39470767512482074,0.03540985698700384,0.01770492849350192,0.360006015277557,0.4294093349720845,4,0.0,0.0,0.0,0.0,0.0,4,3.9295774647887325,0.2535211267605635,0.12676056338028174,3.68112676056338,4.178028169014085,4,4.35538994831812,0.2650013226144444,0.1325006613072222,4.095688652155964,4.615091244480276,4,2.8628238443475134e-10,3.3054665288669105e-11,1.6527332644334553e-11,2.5388881245185563e-10,3.1867595641764706e-10,4,6.502865182697033,1.662338635453563,0.8311693177267815,4.873773319952542,8.131957045441524,4,0.16348589755230186,0.05125513627146598,0.02562756813573299,0.1132558640062652,0.21371593109833853
chain,unweighted,high_centrality,0.6,0.1,1,0.4076850032175005,0.0,0.0,0.4076850032175005,0.4076850032175005,1,0.010746786721506307,0.0,0.0,0.010746786721506307,0.010746786721506307,1,3.0422535211267605,0.0,0.0,3.0422535211267605,3.0422535211267605,1,2.1176520606534908,0.0,0.0,2.1176520606534908,2.1176520606534908,1,1.6986852462623727,0.0,0.0,1.6986852462623727,1.6986852462623727,1,7.741526033804941,0.0,0.0,7.741526033804941,7.741526033804941,1,0.12917349830424874,0.0,0.0,0.12917349830424874,0.12917349830424874
chain,unweighted,high_centrality,0.6,0.4,1,0.41744598592048177,0.0,0.0,0.41744598592048177,0.41744598592048177,1,0.029701143902587324,0.0,0.0,0.029701143902587324,0.029701143902587324,1,3.380281690140845,0.0,0.0,3.380281690140845,3.380281690140845,1,0.9617861917184144,0.0,0.0,0.9617861917184144,0.9617861917184144,1,2.0504395267048396,0.0,0.0,2.0504395267048396,2.0504395267048396,1,7.898488015429047,0.0,0.0,7.898488015429047,7.898488015429047,1,0.12660650975814386,0.0,0.0,0.12660650975814386,0.12660650975814386
chain,unweighted,high_centrality,1.2,0.1,2,0.26944324247901624,0.07536333900151501,0.053289928060831875,0.16499498347978575,0.37389150147824673,2,0.01856436204454978,0.008900150835793109,0.006293357009572426,0.006229382305787828,0.030899341783311735,2,4.563380281690141,1.1951100527096576,0.8450704225352111,2.9070422535211273,6.219718309859155,2,2.827049233035706,0.21147923531953441,0.1495384013745884,2.533953966341513,3.120144499729899,2,1.8159055786408689,0.04530862107114288,0.03203803320561682,1.75311103355786,1.8787001237238778,2,7.24725767310506,0.5776623070446587,0.40846893454714367,6.446658561392658,8.047856784817462,2,0.1384229494831946,0.011033376202854007,0.0078017751324203485,0.12313147022365073,0.1537144287427385
