family,n_sites,instance_id,graph_seed,realization,disorder_seed,disorder_strength_over_coupling,target_style,initial_site,trap_site,dephasing_over_coupling,arrival,sink_hitting_time_filled,loss_population,network_population,mean_coherence_l1,final_entropy,participation_ratio,max_trace_deviation,max_population_closure_error,min_state_eigenvalue,topology_n_sites,topology_n_edges,topology_density,topology_mean_degree,topology_std_degree,topology_initial_degree,topology_target_degree,topology_target_betweenness,topology_target_closeness,topology_initial_target_distance,topology_modularity_approx,topology_spectral_radius,topology_spectral_gap,topology_spectral_degeneracy_approx,topology_spectral_initial_target_overlap,topology_target_mode_weight_ipr,zero_dephasing_arrival,dephasing_gain
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,7,0.6,near,7,0,0.8,0.4821683541865034,1.2121212121212122,0.14755265776556645,0.3702789880479299,0.6020847399770927,2.059132543948003,7.874928964344949,4.440892098500626e-16,4.440892098500626e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.42278063623811657,0.05938771794838682
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,11,0.6,near,7,0,1.4,0.4747615543392619,1.2121212121212122,0.14794696471587143,0.37729148094486586,0.40262806307363014,2.0598809182726,7.8268458929417415,8.881784197001252e-16,8.881784197001252e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.33019318367655065,0.14456837066271128
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,3,0.9,near,7,0,0.8,0.4870400588479734,1.2121212121212122,0.1466151984958544,0.3663447426561731,0.5940716566694078,2.0599811031658484,7.884800394944882,1.1102230246251565e-15,8.881784197001252e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.47350711586121724,0.013532942986756169
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,5,0.9,near,7,0,0.1,0.5115187616361191,1.0909090909090908,0.14256168521566503,0.34591955314821543,1.9788479096976417,1.7084831263477283,7.5523813231634715,1.1102230246251565e-15,1.1102230246251565e-15,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.5046050677225001,0.006913693913618957
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,7,0.9,near,7,0,1.4,0.46395013223145126,1.3333333333333335,0.1502904785287671,0.3857593892397833,0.4150810382253745,2.058895746034354,7.8147501829889,1.7763568394002505e-15,1.7763568394002505e-15,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.2800160956515648,0.18393403657988644
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,11,0.9,near,7,0,1.4,0.46187303872992486,1.3333333333333335,0.14992005645566409,0.38820690481441256,0.42092553334188126,2.057112844378394,7.796139535441017,1.5543122344752192e-15,1.5543122344752192e-15,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.39849174512777563,0.06338129360214922
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,3,0.0,far,7,3,0.0,0.7110292383192733,2.303030303030303,0.11622104475597261,0.17274971692475205,2.064546292836204,2.0038485847236362e-10,3.132901886200644,1.9984014443252818e-15,1.9984014443252818e-15,-3.362478218637047e-16,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,4.0,0.25,2.0,0.0,3.0,0.9999999999999997,0.17676370148946413,0.7110292383192733,0.0
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,5,0.0,far,7,3,0.0,0.7110292383192733,2.303030303030303,0.11622104475597261,0.17274971692475205,2.064546292836204,2.0038485847236362e-10,3.132901886200644,1.9984014443252818e-15,1.9984014443252818e-15,-3.362478218637047e-16,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,4.0,0.25,2.0,0.0,3.0,0.9999999999999997,0.17676370148946413,0.7110292383192733,0.0
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,7,0.0,far,7,3,0.0,0.7110292383192733,2.303030303030303,0.11622104475597261,0.17274971692475205,2.064546292836204,2.0038485847236362e-10,3.132901886200644,1.9984014443252818e-15,1.9984014443252818e-15,-3.362478218637047e-16,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,4.0,0.25,2.0,0.0,3.0,0.9999999999999997,0.17676370148946413,0.7110292383192733,0.0
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,11,0.0,far,7,3,0.0,0.7110292383192733,2.303030303030303,0.11622104475597261,0.17274971692475205,2.064546292836204,2.0038485847236362e-10,3.132901886200644,1.9984014443252818e-15,1.9984014443252818e-15,-3.362478218637047e-16,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,4.0,0.25,2.0,0.0,3.0,0.9999999999999997,0.17676370148946413,0.7110292383192733,0.0
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,3,0.3,far,7,3,0.0,0.6558865113428398,2.303030303030303,0.12305894130325011,0.2210545473539091,2.4290803699416146,2.0026773157123828e-10,3.473050710886165,1.3322676295501878e-15,1.5543122344752192e-15,-6.937280761309262e-16,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,4.0,0.25,2.0,0.0,3.0,0.9999999999999997,0.17676370148946413,0.6558865113428398,0.0
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,5,0.3,far,7,3,0.0,0.6052689958512959,2.303030303030303,0.1291633726349186,0.2655676315137857,2.5578485341003874,2.0044774027166238e-10,4.026011696411273,6.661338147750939e-16,6.661338147750939e-16,-5.006550198839572e-16,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,4.0,0.25,2.0,0.0,3.0,0.9999999999999997,0.17676370148946413,0.6052689958512959,0.0
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,7,0.3,far,7,3,0.0,0.6807148318211702,2.303030303030303,0.11983051561864175,0.1994546525601872,2.2776734593764894,2.0042969554365136e-10,3.4936448409730865,8.881784197001252e-16,8.881784197001252e-16,-4.3380487694169896e-16,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,4.0,0.25,2.0,0.0,3.0,0.9999999999999997,0.17676370148946413,0.6807148318211702,0.0
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,11,0.3,far,7,3,0.0,0.642556301657441,2.303030303030303,0.1244418796619507,0.23300181868060676,2.505203521412568,2.0032751649876598e-10,5.1209328040111455,1.5543122344752192e-15,1.5543122344752192e-15,-5.520596021489555e-16,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,4.0,0.25,2.0,0.0,3.0,0.9999999999999997,0.17676370148946413,0.642556301657441,0.0
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,3,0.6,far,7,3,0.0,0.64935486080927,2.303030303030303,0.12618770138927063,0.2244574378014595,2.595122131737557,2.0037879668054386e-10,4.25235244765225,5.551115123125783e-16,5.551115123125783e-16,-4.538714036981677e-16,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,4.0,0.25,2.0,0.0,3.0,0.9999999999999997,0.17676370148946413,0.64935486080927,0.0
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,5,0.6,far,7,3,0.0,0.6032117065139195,2.4242424242424243,0.13467214264546262,0.2621161508406192,2.8070913549100545,2.0044767573164937e-10,2.2759148143289067,1.3322676295501878e-15,1.3322676295501878e-15,-3.6104143300393197e-16,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,4.0,0.25,2.0,0.0,3.0,0.9999999999999997,0.17676370148946413,0.6032117065139195,0.0
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,7,0.6,far,7,3,0.0,0.6044479799235423,2.4242424242424243,0.13240849678633354,0.26314352329012325,2.676640240185573,2.0042083068680046e-10,4.565693752117493,8.881784197001252e-16,8.881784197001252e-16,-4.808925398788456e-16,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,4.0,0.25,2.0,0.0,3.0,0.9999999999999997,0.17676370148946413,0.6044479799235423,0.0
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,11,0.6,far,7,3,0.0,0.5975104446619008,2.303030303030303,0.13031352760060066,0.27217602773749777,2.754277923548579,2.0042675089454576e-10,5.730911999997237,9.992007221626409e-16,9.992007221626409e-16,-4.4200607745887636e-16,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,4.0,0.25,2.0,0.0,3.0,0.9999999999999997,0.17676370148946413,0.5975104446619008,0.0
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,3,0.9,far,7,3,0.0,0.6009870787682942,2.303030303030303,0.13458148390901645,0.26443143732268803,2.835551146847877,2.0037584485754997e-10,5.48172979668087,1.4432899320127035e-15,1.4432899320127035e-15,-5.495471380050323e-16,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,4.0,0.25,2.0,0.0,3.0,0.9999999999999997,0.17676370148946413,0.6009870787682942,0.0
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,5,0.9,far,7,3,0.0,0.666165903057562,2.4242424242424243,0.13773724154258526,0.19609685539985333,2.8810405597024755,2.0042697025090962e-10,5.847241201907358,4.440892098500626e-16,4.440892098500626e-16,-6.218666477832551e-16,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,4.0,0.25,2.0,0.0,3.0,0.9999999999999997,0.17676370148946413,0.666165903057562,0.0
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,7,0.9,far,7,3,0.0,0.5853637688244555,2.4242424242424243,0.14383601195757964,0.27080021921796543,2.9951283813470257,2.004395359826067e-10,5.74832794071566,8.881784197001252e-16,8.881784197001252e-16,-5.184428878761578e-16,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,4.0,0.25,2.0,0.0,3.0,0.9999999999999997,0.17676370148946413,0.5853637688244555,0.0
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,11,0.9,far,7,3,0.4,0.414327105774412,3.0303030303030303,0.16483568162037562,0.4208372126052119,1.11364226931727,2.041730973631531,7.842009069952306,1.1102230246251565e-15,1.2212453270876722e-15,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,4.0,0.25,2.0,0.0,3.0,0.9999999999999997,0.17676370148946413,0.3832568086479011,0.031070297126510882
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,3,0.0,high_centrality,7,0,1.4,0.4759183105270707,1.2121212121212122,0.14791127842304636,0.3761704110498828,0.3920339647219684,2.060787692785272,7.837529216439053,5.551115123125783e-16,5.551115123125783e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.3458083532734981,0.13010995725357255
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,5,0.0,high_centrality,7,0,1.4,0.4759183105270707,1.2121212121212122,0.14791127842304636,0.3761704110498828,0.3920339647219684,2.060787692785272,7.837529216439053,5.551115123125783e-16,5.551115123125783e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.3458083532734981,0.13010995725357255
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,7,0.0,high_centrality,7,0,1.4,0.4759183105270707,1.2121212121212122,0.14791127842304636,0.3761704110498828,0.3920339647219684,2.060787692785272,7.837529216439053,5.551115123125783e-16,5.551115123125783e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.3458083532734981,0.13010995725357255
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,11,0.0,high_centrality,7,0,1.4,0.4759183105270707,1.2121212121212122,0.14791127842304636,0.3761704110498828,0.3920339647219684,2.060787692785272,7.837529216439053,5.551115123125783e-16,5.551115123125783e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.3458083532734981,0.13010995725357255
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,3,0.3,high_centrality,7,0,0.8,0.47793429085046585,1.2121212121212122,0.148546096938097,0.3735196122114366,0.5983299166390185,2.059777858796231,7.882944653600244,6.661338147750939e-16,6.661338147750939e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.383124586045539,0.09480970480492684
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,5,0.3,high_centrality,7,0,0.8,0.4773816598350454,1.2121212121212122,0.1487952973729005,0.37382304279205475,0.5959876401367358,2.059684712898764,7.881783663751958,8.881784197001252e-16,8.881784197001252e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.39051599152042954,0.08686566831461584
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,7,0.3,high_centrality,7,0,1.4,0.4760319503261042,1.2121212121212122,0.14789092521542385,0.37607712445847047,0.39356106798967283,2.0607456444731396,7.836984691501166,1.5543122344752192e-15,1.5543122344752192e-15,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.35161474152162686,0.12441720880447732
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,11,0.3,high_centrality,7,0,1.4,0.47588599599640263,1.2121212121212122,0.14788136039982946,0.3762326436037684,0.39448863425760927,2.0606576205387652,7.836047620204658,6.661338147750939e-16,6.661338147750939e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.32404522869681907,0.15184076729958357
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,3,0.6,high_centrality,7,0,0.8,0.4799497345057695,1.2121212121212122,0.14837026217694455,0.3716800033172853,0.5989405545663632,2.060471977745144,7.889852048550972,8.881784197001252e-16,9.992007221626409e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.40505108209843194,0.07489865240733756
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,5,0.6,high_centrality,7,0,0.8,0.4825587050180514,1.2121212121212122,0.14756375004690225,0.36987754493504577,0.6083946813991057,2.058209586029146,7.86433780913708,6.661338147750939e-16,6.661338147750939e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.44510255568184853,0.03745614933620289
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,7,0.6,high_centrality,7,0,0.8,0.4821683541865034,1.2121212121212122,0.14755265776556645,0.3702789880479299,0.6020847399770927,2.059132543948003,7.874928964344949,4.440892098500626e-16,4.440892098500626e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.42278063623811657,0.05938771794838682
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,11,0.6,high_centrality,7,0,1.4,0.4747615543392619,1.2121212121212122,0.14794696471587143,0.37729148094486586,0.40262806307363014,2.0598809182726,7.8268458929417415,8.881784197001252e-16,8.881784197001252e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.33019318367655065,0.14456837066271128
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,3,0.9,high_centrality,7,0,0.8,0.4870400588479734,1.2121212121212122,0.1466151984958544,0.3663447426561731,0.5940716566694078,2.0599811031658484,7.884800394944882,1.1102230246251565e-15,8.881784197001252e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.47350711586121724,0.013532942986756169
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,5,0.9,high_centrality,7,0,0.1,0.5115187616361191,1.0909090909090908,0.14256168521566503,0.34591955314821543,1.9788479096976417,1.7084831263477283,7.5523813231634715,1.1102230246251565e-15,1.1102230246251565e-15,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.5046050677225001,0.006913693913618957
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,7,0.9,high_centrality,7,0,1.4,0.46395013223145126,1.3333333333333335,0.1502904785287671,0.3857593892397833,0.4150810382253745,2.058895746034354,7.8147501829889,1.7763568394002505e-15,1.7763568394002505e-15,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.2800160956515648,0.18393403657988644
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,11,0.9,high_centrality,7,0,1.4,0.46187303872992486,1.3333333333333335,0.14992005645566409,0.38820690481441256,0.42092553334188126,2.057112844378394,7.796139535441017,1.5543122344752192e-15,1.5543122344752192e-15,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.39849174512777563,0.06338129360214922
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,3,0.0,low_centrality,7,0,1.4,0.4759183105270707,1.2121212121212122,0.14791127842304636,0.3761704110498828,0.3920339647219684,2.060787692785272,7.837529216439053,5.551115123125783e-16,5.551115123125783e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.3458083532734981,0.13010995725357255
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,5,0.0,low_centrality,7,0,1.4,0.4759183105270707,1.2121212121212122,0.14791127842304636,0.3761704110498828,0.3920339647219684,2.060787692785272,7.837529216439053,5.551115123125783e-16,5.551115123125783e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.3458083532734981,0.13010995725357255
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,7,0.0,low_centrality,7,0,1.4,0.4759183105270707,1.2121212121212122,0.14791127842304636,0.3761704110498828,0.3920339647219684,2.060787692785272,7.837529216439053,5.551115123125783e-16,5.551115123125783e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.3458083532734981,0.13010995725357255
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,11,0.0,low_centrality,7,0,1.4,0.4759183105270707,1.2121212121212122,0.14791127842304636,0.3761704110498828,0.3920339647219684,2.060787692785272,7.837529216439053,5.551115123125783e-16,5.551115123125783e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.3458083532734981,0.13010995725357255
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,3,0.3,low_centrality,7,0,0.8,0.47793429085046585,1.2121212121212122,0.148546096938097,0.3735196122114366,0.5983299166390185,2.059777858796231,7.882944653600244,6.661338147750939e-16,6.661338147750939e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.383124586045539,0.09480970480492684
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,5,0.3,low_centrality,7,0,0.8,0.4773816598350454,1.2121212121212122,0.1487952973729005,0.37382304279205475,0.5959876401367358,2.059684712898764,7.881783663751958,8.881784197001252e-16,8.881784197001252e-16,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.39051599152042954,0.08686566831461584
ring,8,ring_N8_r0_s8308_edge-unweighted,8308,0,7,0.3,low_centrality,7,0,1.4,0.4760319503261042,1.2121212121212122,0.14789092521542385,0.37607712445847047,0.39356106798967283,2.0607456444731396,7.836984691501166,1.5543122344752192e-15,1.5543122344752192e-15,0.0,8.0,8.0,0.2857142857142857,2.0,0.0,2.0,2.0,0.21428571428571427,0.4375,1.0,0.25,2.0,0.0,3.0,0.6035533905932733,0.19823629851053576,0.35161474152162686,0.12441720880447732
